,Genes,89D2.han,4F4D.han,5F62.han,4F55.han,5E8F.han
223,5E8F.01.3.gene,0.0007012777569391347,0.0005051328982571396,1.947651109537469e-05,0.0001675726722379864,0.05334856767091378
224,5E8F.01.30.gene,0.0002588188867619503,0.0002505359665567615,1.468495226752324e-05,0.0001583955823450845,0.05329978600419008
225,5E8F.01.31.gene,0.001043557024580875,0.0007881481565625737,2.183243352783189e-06,0.0001238372805591411,0.05020144737980991
226,5E8F.01.32.gene,0.0006107470044173705,0.0005407534179623054,6.417958408273935e-05,0.0006036257106415459,0.05080204385866137
227,5E8F.01.33.gene,0.0005308797279290654,0.0004890998213267742,3.195644658279076e-06,7.242347689665675e-05,0.05920364293165539
228,5E8F.01.34.gene,0.000603298337558028,0.000557858552526648,0.0001151490397752868,0.0003318424014937578,0.05284464492325325
229,5E8F.01.35.gene,0.0009148287199359891,0.001130348084186694,6.218053955279467e-06,0.0001409077968632467,0.05849614464967443
230,5E8F.01.36.gene,0.002236655201019465,0.002327353909566018,5.316689194326868e-05,0.0006035581127903445,0.05030382212119357
231,5E8F.01.37.gene,0.0004430718613264734,0.0002840237786783271,3.888163136278145e-06,6.861806459668748e-05,0.0599352128061905
232,5E8F.01.38.gene,0.0001286505904302023,0.0007628171254215098,1.530074622788995e-05,0.0004403269886903081,0.05084013153027372
233,5E8F.01.39.gene,0.001060458270417558,0.0004240162676313813,7.035032022390991e-06,0.0003647912317607477,0.05128259251598536
234,5E8F.01.4.gene,0.0001595312861477908,0.0005717774056835651,7.390862044777984e-06,6.260870419606479e-05,0.05523179107475865
235,5E8F.01.40.gene,0.0005463612884526516,0.000676526019012348,3.732306772671778e-05,0.0001734905919097184,0.05490488820527609
236,5E8F.01.41.gene,0.0001590971394153488,0.0005041368649686463,1.178482466208869e-05,0.0001131960411214084,0.05623586328545125
237,5E8F.01.42.gene,0.0005764922248836414,0.0001455030308375583,2.053466919406918e-05,0.0001522315921860957,0.05075830580242409
238,5E8F.01.43.gene,0.0002627797033336629,0.0009355454402255466,1.915763683565982e-05,0.0001597958620054254,0.05023590235318723
239,5E8F.01.44.gene,0.0007649818731929935,0.0005039254306288543,8.046072092618687e-05,0.0002106624024150703,0.06148767733648121
240,5E8F.01.45.gene,0.0007516800880064526,0.000205164434232531,4.4366188280618e-05,0.0001807124200019923,0.06184128228475609
241,5E8F.01.46.gene,0.0005740669185752132,0.000655901383822948,1.774631711176484e-05,0.0001852772890125476,0.05169711390652471
242,5E8F.01.47.gene,0.0001713433286748234,0.0006194364412540703,5.772961504379858e-06,0.0002111541250209666,0.0513857816963387
243,5E8F.01.48.gene,0.00130144035652134,0.001496106863385233,7.685094392095692e-06,0.0002595015853137318,0.06303822460400876
244,5E8F.01.49.gene,0.001059692744950434,0.0006367218621030636,1.738721001881504e-05,0.0002046132831267445,0.05031890790414044
245,5E8F.01.5.gene,0.0005563666288920167,0.0008639894076469725,7.108758115993045e-05,0.000264055070158526,0.05643092286406155
246,5E8F.01.50.gene,0.0005208066355200671,0.0002985784607109373,1.527776642607134e-05,8.403154778002348e-05,0.05232812414943107
247,5E8F.01.51.gene,0.0003907286271340425,0.001167925499468709,6.197871916098802e-06,0.0001389530358224242,0.05251974955158314
248,5E8F.01.52.gene,0.001533832547615094,0.0004563015906123597,4.479274974049029e-05,0.0002425175813643284,0.05848719199614257
249,5E8F.01.53.gene,0.001012754862324981,0.001048653439048672,1.607816386137501e-05,0.0001572947418155181,0.05088601058192859
250,5E8F.01.54.gene,0.0005055603232682031,0.0005485095918059015,3.155794657989119e-05,0.000366488249638833,0.05068786820202326
251,5E8F.01.55.gene,0.0006983858751409681,0.001111142311318171,7.698289417962169e-06,0.0002121335022481357,0.05144686052316978
252,5E8F.01.56.gene,0.000599364236865611,0.0003313721587322151,3.259104235302545e-05,0.0003400717070901617,0.05634195906750865
253,5E8F.01.57.gene,0.0005066106534690462,0.001003636206102803,9.931403281097205e-06,7.391041068417313e-05,0.05296070484184341
254,5E8F.01.58.gene,0.0005096844978322656,0.0004121043645542143,8.587552643889562e-06,0.0001148533467423514,0.05116582283501918
255,5E8F.01.59.gene,0.0007039275671170878,0.0006440820526556007,3.776390556949956e-06,9.064219024106066e-05,0.05182065654549331
256,5E8F.01.6.gene,0.0003191406033038245,0.0004752695812004985,1.426671688376313e-05,0.001176587740734548,0.05083013516088191
257,5E8F.01.60.gene,0.0001594895668465948,0.0004442351797766509,2.677440840154801e-05,5.050308143485368e-05,0.05021256632706972
258,5E8F.01.61.gene,0.001184471852815344,0.001570240725468494,0.0001368087375122832,9.379122027263426e-05,0.05076385717451668
259,5E8F.01.62.gene,0.0002239425441511948,0.000381314299115722,5.255810171113007e-06,0.0001776471913136416,0.06109364974020528
260,5E8F.01.63.gene,0.0002459024730962012,0.0006271056421575262,2.12361059596846e-06,0.0002223402219006684,0.0507267568451933
261,5E8F.01.64.gene,0.0004512680375851463,0.0006738384749019886,5.289334902073344e-05,0.0002474671331092014,0.05163460371262765
262,5E8F.01.65.gene,0.000273874713363103,0.001628827793346618,5.409936079352407e-06,0.0002933182674255825,0.05085094535402341
263,5E8F.01.66.gene,0.0008208045410386674,0.0003134255434940661,0.0001075384614512933,0.000435005671535642,0.0527389858604824
264,5E8F.01.67.gene,0.001291013209473887,0.0008723941596605292,3.780412627072415e-06,0.0004691725625461301,0.05329324660145865
265,5E8F.01.68.gene,0.000697096855952459,0.0004143652431755124,1.086835512172808e-06,9.367313407278523e-05,0.05398092283875384
266,5E8F.01.69.gene,0.001819728226342111,0.0005615142254393892,3.914327349010402e-06,0.0002108668359473584,0.06200703880634603
267,5E8F.01.7.gene,0.001560809392724474,0.002480308210035803,0.0001468736239667358,0.001458465639434218,0.05232886651741625
268,5E8F.01.70.gene,0.0003523031977429588,0.0003964939723163507,2.619541576732592e-05,3.046126370898181e-05,0.05318849725705707
269,5E8F.01.71.gene,0.000687500715877503,0.001952325077250726,6.195719694205597e-06,0.0006470729285307749,0.0553293010028218
270,5E8F.01.72.gene,0.0005919956940468735,0.0007263493056702289,2.590203975008848e-06,0.0001325502735301431,0.05305323572647821
271,5E8F.01.73.gene,0.0007294915169980986,0.0003557641275559379,5.449129027832772e-06,7.239959747926708e-05,0.05876558711839659
272,5E8F.01.74.gene,0.001314314189872373,0.001558572779254311,1.920596598536416e-05,0.0002895898247522761,0.0513294334334063
273,5E8F.01.75.gene,0.0008992922832438716,0.0005291690862317222,9.627769765702017e-05,0.0003118583670090931,0.05510051142645073
274,5E8F.01.76.gene,0.0008242932515386246,0.0009954867132110148,2.349985767367211e-05,0.0001849708844915242,0.05108472918605046
275,5E8F.01.77.gene,0.0001339651036464721,0.0001228560918303368,2.221161885308639e-06,0.0001078667190132571,0.05303384632303366
276,5E8F.01.78.gene,0.0001369884295148163,0.0002342635009117274,8.960663262947366e-06,0.0001139696436691497,0.05063740277819267
277,5E8F.01.79.gene,0.0006714420878532013,0.0004220120412751296,3.781763451979634e-05,0.0004141686923249871,0.05283718656833676
278,5E8F.01.8.gene,0.0003599717036306172,0.0006416341217336249,1.836517282309929e-05,0.0002822124446973535,0.05268585760619844
279,5E8F.01.80.gene,0.0007106283031419406,0.0008805124622958855,3.694096366030202e-05,0.0003736373256222571,0.05029674720992597
280,5E8F.01.81.gene,0.0003677297894787642,0.001027797377742796,3.732977153941717e-05,0.0006129988142800758,0.05348441905376924
281,5E8F.01.82.gene,0.000681762022049274,0.0004704367142471213,1.082112054004624e-05,0.0002026104469042498,0.0584491386788439
282,5E8F.01.83.gene,0.0009250889511702786,0.0004997781981477965,3.603905279683737e-06,0.0002040369186720182,0.06715845335832202
283,5E8F.01.84.gene,0.0004120051023498152,0.0005876857705352847,7.029193695879614e-07,9.706829725963233e-05,0.05055258044777703
284,5E8F.01.85.gene,0.0002745686501330568,0.001641445398135882,2.046735553578425e-05,0.000259892476517287,0.05046362091092484
285,5E8F.01.86.gene,0.0006841967998439981,0.0007854029756767003,2.388383972465491e-05,0.0001994142184103671,0.05048536397613017
286,5E8F.01.87.gene,0.0004452086434121077,0.001339712255518689,9.55329855892693e-06,0.0001180391594197337,0.05384551431969372
287,5E8F.01.88.gene,0.001806641821645927,0.002449342172675387,3.395690972935763e-05,0.0002789281113567269,0.05391549745910402
288,5E8F.01.89.gene,0.0002839605135221145,0.0005007100513380725,2.204637988772596e-05,0.0003018761564127309,0.05255757657343345
289,5E8F.01.9.gene,0.001934427775204841,0.0005254059506347882,4.434786217379321e-05,0.000269323519499512,0.05184067343421418
290,5E8F.01.90.gene,0.000396216708066276,0.0002629203344500496,1.856711734387433e-05,0.0006895799490499158,0.05113667848678406
291,5E8F.01.91.gene,0.002086740550258526,0.002958610481754919,3.135575228103071e-05,0.0003645068099736423,0.05141675387575219
292,5E8F.01.92.gene,0.002975700457965313,0.001628848761141167,1.982774460565747e-05,0.0001661470059318719,0.05020565004796517
293,5E8F.01.93.gene,0.0009080101740111214,0.0009074205347398894,1.953253987139514e-05,0.0004653191737404454,0.05555651108765011
294,5E8F.01.94.gene,0.0007897676582203065,0.0007610355867771552,0.0001065348499761349,0.0001690842622693014,0.05088402099950103
295,5E8F.01.95.gene,0.0007026713940299616,0.000231709824060897,1.788588654066021e-05,0.000216339940073413,0.05610205336524091
296,5E8F.01.96.gene,0.0004957445783160439,0.0005930289791951185,4.074773453882275e-06,0.0003370842163641846,0.05051219673940446
297,5E8F.01.97.gene,0.0006020336275461337,0.0003575676923466917,1.24725173973543e-05,0.0001023386032828035,0.06123054910708519
298,5E8F.01.98.gene,0.001834338746403987,0.0007855423650432305,7.329877057033976e-05,0.0003518478447808027,0.05382400008756359
299,5E8F.01.99.gene,0.0007534147213300966,0.0007407114464654134,4.183309298963358e-05,0.0002570110375545537,0.05023095214864853
300,5F62.01.1.gene,0.0003358570752216832,0.0001547860781313006,0.05144841130000311,0.0001716178677137159,0.0002227845478217113
301,5F62.01.10.gene,0.001057911770660053,0.000236974344543168,0.0595510199221771,0.0001330311466269924,0.0003284719274013633
302,5F62.01.100.gene,0.00210661058370727,0.0005406693038978709,0.05061092166848178,0.0001328089458841396,0.0006223153035605372
303,5F62.01.11.gene,0.0007920039564171731,0.0004775427961800914,0.05540239166034079,0.0001858932088502303,0.0003495824515564943
304,5F62.01.12.gene,0.0007035378151310501,0.0001865098657475667,0.05768714694586309,0.0003850079454335318,0.0009236690660717838
305,5F62.01.13.gene,0.0004214901210204085,0.0001418730289144273,0.05107357506966351,0.0001792461032049368,0.0004729538298652636
306,5F62.01.14.gene,0.00122262885347119,0.000289129970663263,0.05259238735839945,0.000279866699566624,0.0002889321271918137
307,5F62.01.15.gene,0.0008630596404301454,0.0002231474550276487,0.05748537318119708,0.0001269131945628187,0.0004307843202249886
308,5F62.01.16.gene,0.0006095323351027562,0.0001706125331481142,0.05087715605470849,0.0001045114941989172,0.0002180707345641246
309,5F62.01.17.gene,0.0008643835976031588,0.0002212227480877534,0.05836715531816083,0.000305952558384482,0.0003494903824482562
310,5F62.01.18.gene,0.00150090505038929,0.001182879842978221,0.05136829076569554,0.0005952921092339956,0.0005117401284395293
311,5F62.01.19.gene,0.0006080322080979557,0.0002058713332836808,0.06144563305704289,8.435274185542106e-05,0.0002159418966919877
312,5F62.01.2.gene,0.002494979320366763,0.001043609827320406,0.05181678881636516,0.0005616348354203438,0.000630213525639928
313,5F62.01.20.gene,0.003041223670073389,0.0009234451118130995,0.06719162837030684,0.000244446737325053,0.000682361362683229
314,5F62.01.21.gene,0.000527595240193752,0.0002574010100373413,0.05118047110654147,0.0002744979736317075,0.0002973714499697951
315,5F62.01.22.gene,0.0006003979938360946,0.0003580745239906771,0.05166117566862811,0.0003191461999434438,0.0008758037023068969
316,5F62.01.23.gene,0.002315163227635083,0.000695301619505477,0.05124617119495659,0.0004338689370428509,0.0003091774117034957
317,5F62.01.24.gene,0.0009912677439620978,0.0002826564481391512,0.05107446531666509,0.0001059201797623715,0.0003843659991489973
318,5F62.01.25.gene,0.0009029704898880323,0.0004385464968519832,0.05174975177597645,0.0004761715896263511,0.0007282415297158736
319,5F62.01.26.gene,0.002183720478688364,0.0005122848380886691,0.05264676970474284,0.0002305181780386709,0.0007862143753295119
320,5F62.01.27.gene,0.001086173485555448,0.0006960902306769205,0.05119400270541485,0.0007215263700823082,0.0002078515798158166
321,5F62.01.28.gene,0.001091625581238323,0.0005719956621682649,0.06347070587731103,0.0002940934049336299,0.0007423282405986164
322,5F62.01.29.gene,0.001194714062162548,0.0007126804014763049,0.05411597912443127,0.0005109181869277769,0.0008425509580546514
323,5F62.01.3.gene,0.0005762697183456336,0.0005409184033980204,0.05162646791115019,0.0004760606630522542,0.0003461550603954899
324,5F62.01.30.gene,0.0009349361059120995,0.0003635963739868225,0.06172192542587036,0.0001871922380585488,0.0005500710546875108
325,5F62.01.31.gene,0.001450337564248537,0.0003516545095559777,0.05766310147069093,0.0002584596655212996,0.0008999528150185755
326,5F62.01.32.gene,0.0008184186808863561,0.0004444166471325557,0.05672928228325244,0.0003011399409213496,0.0002630595402342595
327,5F62.01.33.gene,0.0004298652376859186,0.0002367655574265336,0.05417113248287146,0.0002902294884041767,0.000554318685997647
328,5F62.01.34.gene,0.002779881623370206,0.0004941449916880218,0.06448438480778577,0.0003226508280971001,0.0007021329395526864
329,5F62.01.35.gene,0.001090755557613692,0.0002125919585001883,0.05826313302980265,0.0001086654831041506,0.0007282292674969853
330,5F62.01.36.gene,0.0004427290439922312,0.0002090324504573294,0.06662061780816177,0.0002748290860173119,0.000554056091845896
331,5F62.01.37.gene,0.0003771898112378744,0.0001930617778245556,0.05617100547060316,0.0003213052737206506,0.0001614682664440243
332,5F62.01.38.gene,0.0004302459062603192,0.0005755459448097171,0.05148428075268766,0.0002933450144512038,0.000688305198223968
333,5F62.01.39.gene,0.0006308333398687167,0.00056820354608243,0.05168128267520285,0.0004343716364477752,0.0003210312504415946
334,5F62.01.4.gene,0.002034725260017468,0.0005985698711130261,0.05236289876559552,0.0004582326886961125,0.0008792215888499047
335,5F62.01.40.gene,0.001452076741878496,0.0005312384765354571,0.05163511324324987,0.0006048768920721586,0.0004844835520783
336,5F62.01.41.gene,0.001228880077100072,0.0004841892039434818,0.05613511660388096,0.000128714582345706,0.0002075542239926037
337,5F62.01.42.gene,0.001706780682190408,0.0004923817783211218,0.05300018689621708,0.0001219472062565556,0.0002312113006641444
338,5F62.01.43.gene,0.0007668284955169945,0.0001991176114309483,0.06319056295788061,0.0001538404446010124,0.0001610294630110828
339,5F62.01.44.gene,0.0006493368221145671,0.0002627408410007239,0.06273374088936164,0.0001164019918704219,0.0003803097778229378
340,5F62.01.45.gene,0.001018018848998577,0.00035630464577164,0.05063306201843557,0.0002218921758138642,0.0003804068971826466
341,5F62.01.46.gene,0.0008724827460897738,0.000298482644444049,0.05289327238479175,0.0001593288504463855,0.0003207468848985418
342,5F62.01.47.gene,0.001238417108578815,0.0004661710083380996,0.05082318494690731,0.000242697639340557,0.0003179722246698453
343,5F62.01.48.gene,0.00125293847822322,0.0006165832779957076,0.05722338449811865,0.000541774328182327,0.0008242066644105624
344,5F62.01.49.gene,0.0008898031434980534,0.0006646341772288289,0.05120462403403624,0.0003344999769159237,0.001419207825653478
345,5F62.01.5.gene,0.0008160488041973042,0.0005255541947510517,0.05975725997098967,0.0003480135606252275,0.0003747927831844696
346,5F62.01.50.gene,0.0007831671766732208,0.0001646371152263139,0.05361277703779805,0.0003052385175816954,0.000494379724039749
347,5F62.01.51.gene,0.002221910822209387,0.001171638191227009,0.05085286182994106,0.0007214210531215722,0.001068823300202448
348,5F62.01.52.gene,0.0009442035665979729,0.0006397553293697951,0.05188751314745781,0.0009912766228813601,0.0001840933834516452
349,5F62.01.53.gene,0.0009441125888910625,0.001023561536176895,0.05180829312494374,0.0005692584747934179,0.0002398834058056404
350,5F62.01.54.gene,0.002328941497871861,0.001046203154898247,0.05149929912183614,0.0004675529732359249,0.0006403277587774854
351,5F62.01.55.gene,0.001240425824751161,0.0006212573210250513,0.05098994202042811,0.000589339542543679,0.001377100849691776
352,5F62.01.56.gene,0.001364921209424044,0.000668643447918834,0.0551591972750007,0.0004693542728452613,0.001050690753761896
353,5F62.01.57.gene,0.00129929757430307,0.0004970223047958377,0.05969698416358926,0.0004010502984541381,0.001119584886096285
354,5F62.01.58.gene,0.001677062305804387,0.0005384504444006524,0.05604837929668249,0.0004347057040294717,0.001354678167827197
355,5F62.01.59.gene,0.001489183754368954,0.0008938056829443401,0.05110698736864971,0.0004711249126791724,0.0003210429794029466
356,5F62.01.6.gene,0.0007556814281636381,0.0002387572589773241,0.05704044823148002,0.0001906971393791572,0.0001108603083397983
357,5F62.01.60.gene,0.001931829560149473,0.0007302319407479232,0.05224046177816085,0.0002099255883484903,0.0004545117101757989
358,5F62.01.61.gene,0.0007256681715911344,0.0003022488376833247,0.05055825235745463,0.0003040414054795723,0.0005711875527529085
359,5F62.01.62.gene,0.001626791751419271,0.0004867534591685132,0.05647604913400532,0.0004538733411984269,0.000900785348733523
360,5F62.01.63.gene,0.00133138242846082,0.0005218225990318084,0.05303794694148471,0.0001698729428026575,0.0002416798816273545
361,5F62.01.64.gene,0.0005042159869441282,0.0003043710275656865,0.05336925648214484,0.0002938039740757999,0.001047682609878531
362,5F62.01.65.gene,0.001056306173688926,0.0008443115156532182,0.05142870870043798,0.0004381205723223977,0.001023202966330087
363,5F62.01.66.gene,0.001285263556184464,0.0007841647158249247,0.05521600732131848,0.000248361989529998,0.0002601369622873532
364,5F62.01.67.gene,0.0008340006855910171,0.0004923719702703087,0.05063734087871927,0.000402765445068962,0.001482955311713324
365,5F62.01.68.gene,0.002494237287408767,0.000651639667320123,0.06891718348059943,0.0007138058486761149,0.001163530673467739
366,5F62.01.69.gene,0.001731365730503423,0.001239284188274202,0.05688601157744938,0.0006055890276422572,0.0004609956105889335
367,5F62.01.7.gene,0.0005457214223942182,0.0002196322202590968,0.05141205622382924,9.950178541357433e-05,0.0007650986517569141
368,5F62.01.70.gene,0.0009563438412898256,0.0003944294583423902,0.0533482984254634,0.0001019905153430645,0.0002441631477484851
369,5F62.01.71.gene,0.0024041724183298,0.001666456292969955,0.05864734582352225,0.000683732863638051,0.0007290843558387414
370,5F62.01.72.gene,0.0005138704120453985,0.0001947676548304584,0.07005801672700028,0.0001088349951025182,0.0001558085708174512
371,5F62.01.73.gene,0.0008630893273297813,0.001102594909230634,0.06483927657519215,0.0005610495537685954,0.0007002108265382009
372,5F62.01.74.gene,0.0008526449369081024,0.0002454083252945916,0.05185197657065722,0.0001223366262150139,0.0005852633018066096
373,5F62.01.75.gene,0.002561653174439347,0.0008824898490297536,0.05964437186818079,0.0003733194794625028,0.0004969121836780905
374,5F62.01.76.gene,0.0003969724592814197,0.0001689622083287299,0.05830195546258122,9.664443379346132e-05,0.0004803886513295477
375,5F62.01.77.gene,0.001914891961484416,0.001253249994239114,0.05269885094520288,0.0003572841275517535,0.001083276135514042
376,5F62.01.78.gene,0.002926872337952836,0.000411223886361071,0.05120621507970263,0.0001764439198752659,0.0008037360941062198
377,5F62.01.79.gene,0.0006694622614398486,0.0005524467985395039,0.0562382811560271,0.0002129498128910568,0.0008382145200382735
378,5F62.01.8.gene,0.0003810867850191812,0.0001560482671572139,0.05497666148381037,0.0001897922688662815,0.0002929153273549297
379,5F62.01.80.gene,0.001438326010978422,0.0008775217898256257,0.05048447384311025,0.0003464281367454046,0.0006920075753017388
380,5F62.01.81.gene,0.0004042540100183648,0.0001527373510951279,0.05290899886362409,0.0001554240124954706,0.0001765625685403092
381,5F62.01.82.gene,0.0006663657871184448,0.0003706466377284648,0.050529417556547,6.503597296594599e-05,9.070278003975925e-05
382,5F62.01.83.gene,0.001152087836076645,0.00109546531984836,0.05746376866714265,0.0005419515621032415,0.0004227277428864024
383,5F62.01.84.gene,0.002712306051577979,0.0003429246249544979,0.05023223830997216,0.0001820098354445942,0.0003993577599103382
384,5F62.01.85.gene,0.000980351658697865,0.0004824613618773979,0.05601768141472507,0.0007289960311314258,0.0003958016276350992
385,5F62.01.86.gene,0.0006347022179294542,0.0003517996533585588,0.05124397310946267,0.0003122887080612728,0.0003085516522609257
386,5F62.01.87.gene,0.0004200870397487805,0.0004292784327117312,0.05660938257248019,0.0002589217051539473,0.0001026486323429194
387,5F62.01.88.gene,0.00240230446575772,0.001146784544516834,0.0570780484385619,0.0004965386677767684,0.001016700341636856
388,5F62.01.89.gene,0.002494426004551918,0.0003972217402734074,0.06306405344898597,0.0001819144860606108,0.0004968261251160662
389,5F62.01.9.gene,0.0007204106773564397,0.0005062687275718479,0.05202357036429234,0.0006972032774268696,0.0003909822728110969
390,5F62.01.90.gene,0.0009085242043411214,0.0002110724897619855,0.05797799054401595,8.608415621516119e-05,0.0001919872125600288
391,5F62.01.91.gene,0.001451516485481566,0.000209569283416506,0.05608050349536969,0.00010766949512887,0.0002748826714665004
392,5F62.01.92.gene,0.0008273652069348102,0.0006161092437585606,0.05140810402555705,0.0003648303515982462,0.0003461110742958533
393,5F62.01.93.gene,0.000684113115442398,0.0003221882276895159,0.05840497966714139,0.0007905574893548314,0.0004634057657305504
394,5F62.01.94.gene,0.001248214963138868,0.0006964292707611914,0.05462600065135204,0.0002459578920051016,0.0004259440210791579
395,5F62.01.95.gene,0.001681745485958231,0.0005296513353826428,0.05086479844541824,0.000164774994163399,0.0004852153910616781
396,5F62.01.96.gene,0.00136143431108038,0.0002574041122826282,0.05091382817432464,0.0004040623920127417,0.0002765022654817257
397,5F62.01.97.gene,0.0008378180242767112,0.0001083128671416754,0.05088398108329224,5.83070370682636e-05,0.0001704589311330626
398,5F62.01.98.gene,0.0005599780344086052,0.0004510333653859709,0.05236690899262513,0.0003773902272174934,0.0002956109868698944
399,5F62.01.99.gene,0.005835399712703882,0.0006639321612975707,0.06210245640131054,0.0002709253589914973,0.0008808633913895902
400,89D2.01.1.gene,0.05389219642130261,9.80077518048277e-05,5.172555439680775e-05,0.0001864672600733275,0.0002991847757056531
401,89D2.01.10.gene,0.05271207234461378,0.0001775683506712909,3.116925340240254e-05,0.0003098628694337525,0.001033311612195139
402,89D2.01.100.gene,0.05262199008263039,0.0006495738702682372,7.167772106539583e-05,0.0001800546293826921,0.0007533186279791193
403,89D2.01.11.gene,0.05005281373172606,0.0003816564840392292,4.287198202593385e-05,0.0005870334956831007,0.0006257051036823845
404,89D2.01.12.gene,0.05127206539577043,0.0002560728036475538,0.0001237246304109215,0.0001700153835941176,0.0002658797941756855
405,89D2.01.13.gene,0.05303365674861404,0.0003840490913180589,1.058752799737273e-05,0.0002613129442413574,0.001321921419288487
406,89D2.01.14.gene,0.05699347775802301,0.000385070241632788,0.0001923594380678441,0.0005851441945428253,0.0004491528530452474
407,89D2.01.15.gene,0.06277882453981792,0.0001096756719662546,7.073409271582546e-05,0.0002273976015800049,0.0002891001312821899
408,89D2.01.16.gene,0.05449381644154781,0.000359629829282906,4.194534172596453e-05,0.0009027463197781576,0.0002525550921102344
409,89D2.01.17.gene,0.05530931444626837,4.180949155843709e-05,1.595338862235391e-05,0.0002440758793239505,0.000716073023188122
410,89D2.01.18.gene,0.06137920104891784,0.0001160273725982273,5.136259843911289e-05,6.566745593598373e-05,0.0004351282715510414
411,89D2.01.19.gene,0.05000058242616626,0.0008214143541197518,0.0001775335599850124,0.0003463375647706978,0.0007729244676775298
412,89D2.01.2.gene,0.06208562216945619,0.0002213035698256798,6.37588588271069e-05,0.0002606589321644431,0.0006817655343519748
413,89D2.01.20.gene,0.05647044661996657,0.0003561345828892137,6.333807076719367e-05,0.0004004741997267682,0.0005396458580163761
414,89D2.01.21.gene,0.05638645854192575,0.0002138520397042836,2.712130743678111e-05,0.0002939648427830007,0.0006212215896234575
415,89D2.01.22.gene,0.06033360238257175,0.0001950059896857229,6.021224216719854e-05,0.0002477448243831007,0.0006858939575438005
416,89D2.01.23.gene,0.07109928907812872,3.85719214971449e-05,1.266411710149184e-05,2.811818879364105e-05,0.0001741134740401777
417,89D2.01.24.gene,0.05043564765074066,3.425844295032415e-05,5.38492016989497e-06,0.0001127131556802348,4.253927807586345e-05
418,89D2.01.25.gene,0.05479293971758766,0.0002613044816394408,0.000142680417458927,0.0004998675207091019,0.0009832793288937487
419,89D2.01.26.gene,0.06080089196316262,7.434939131317128e-05,3.648443925974094e-06,7.401408125297146e-05,8.112394382906296e-05
420,89D2.01.27.gene,0.05428666082428237,5.499185488408814e-05,0.00012114675764111,8.5995880229651e-05,0.0003021855625966393
421,89D2.01.28.gene,0.0507172546026198,0.0003202149787507695,6.614155668508822e-05,0.0001661070187478495,0.0008147950051100419
422,89D2.01.29.gene,0.05010991961271224,0.0002910186390972151,2.342872734070033e-05,0.0002660649372534851,0.0005050054204815811
423,89D2.01.3.gene,0.05643565346096625,0.0001841501078369386,2.719181343072075e-05,0.0001921595596540731,0.000482054940657953
424,89D2.01.30.gene,0.06455993586412029,0.0002357297872297874,2.859896522096723e-05,0.0002812033189281418,0.002621254451166924
425,89D2.01.31.gene,0.06776282915428483,0.0003644538412466474,3.053184906973645e-05,0.0004528871706639381,0.001882545195009733
426,89D2.01.32.gene,0.05040663828177334,0.0003019868349148151,9.665996820327486e-05,0.0001423086476076995,0.001211460240675834
427,89D2.01.33.gene,0.05527788772148737,0.000181064711587085,7.154725623512201e-05,0.0001303524278486699,0.0002045217097781661
428,89D2.01.34.gene,0.05550251769629421,0.0004004561442909207,0.0001879551146664608,0.0001659795964436975,0.0002573145432306151
429,89D2.01.35.gene,0.05541574012887282,0.0002056514603027999,7.588167342909583e-05,0.0002833841944597051,0.0008394488725420384
430,89D2.01.36.gene,0.05788428535358485,0.0001358462743503598,0.0001029394607839974,6.821334992166623e-05,0.0001344823565010134
431,89D2.01.37.gene,0.0514200290692588,0.0001355930825050263,0.0001123132044800958,4.846505208964852e-05,0.0003205790389268914
432,89D2.01.38.gene,0.05222590574950003,0.0001977956851682514,7.537774204451911e-05,0.0002756193671952523,0.0003928439024465839
433,89D2.01.39.gene,0.05499124128276716,5.934436088778761e-05,8.030843894818682e-05,4.524983319457767e-05,0.0003083326874484105
434,89D2.01.4.gene,0.05335117548319857,5.507072412892344e-05,5.463516918845987e-05,0.0002362593989263118,5.395842984756719e-05
435,89D2.01.40.gene,0.05295603288477158,0.0001978080621231281,5.223105352178819e-05,0.0003329898513565852,0.0008965604439233122
436,89D2.01.41.gene,0.05073019434769098,0.0003299538084161219,4.981703881069928e-05,0.000270265940171398,0.000350370916746552
437,89D2.01.42.gene,0.0628012094702699,0.0003633534232770568,6.502583844808618e-05,0.0002352437754212375,0.0005208508381925133
438,89D2.01.43.gene,0.0528948271163095,8.960759105779137e-05,7.712469135995772e-05,0.0001051569639845796,0.0005617441953419047
439,89D2.01.44.gene,0.05536345957395467,0.0002446670643069438,0.0001196668899884076,0.001005290925836895,0.0004857231276907205
440,89D2.01.45.gene,0.05545331426621403,0.000484697317296405,5.913006429363633e-06,0.0002243726807273707,0.0006090626652901863
441,89D2.01.46.gene,0.05233076230642253,7.798904402755653e-05,5.752868721518983e-05,0.0001276241375291991,0.0006197340738026719
442,89D2.01.47.gene,0.05455130567470734,0.0001558306808727312,4.699918008071574e-05,0.0001284312262228909,0.0001595758920238461
443,89D2.01.48.gene,0.05255945904862781,6.820068465474455e-05,2.922075464072589e-05,0.0001395579643352283,0.0002522887937752712
444,89D2.01.49.gene,0.0511668494690834,0.0001359070811906745,4.572095886454422e-05,0.000343094161433166,0.0004015529421641989
445,89D2.01.5.gene,0.05971629609060156,0.0002051971334364403,3.410901697153099e-05,0.0001793882981870564,0.0002687038976048687
446,89D2.01.50.gene,0.05848143453364181,0.0001222689335020396,1.158840050486671e-05,0.0001037607293866464,0.0006403138331123224
