,Genes,89D2,4F4D,5F62,4F55,5E8F
86,4F4D.01.87,0.001972409545795768,0.06269865937559257,4.261919193229902e-05,0.0003288561615544753,0.0004245729898569192
87,4F4D.01.88,0.001094647740394813,0.06113248448994971,5.026867061271059e-07,0.0003619017894837663,0.0006869191700751716
88,4F4D.01.89,0.0001450323953682822,0.05508979566100251,6.947135628925167e-05,0.0001933284191280362,0.0003770909882065122
89,4F4D.01.9,0.0006448899204482987,0.0031673196490885,8.573642303093297e-06,1.473583876169238e-07,0.0005454853307894593
90,4F4D.01.90,6.83399578566187e-05,0.05010744410954687,0.000102210175289308,0.006288484817297425,0.0002053025025504169
91,4F4D.01.91,0.0002045870087348561,0.05196110539194911,4.705603936463722e-08,0.0006527274054806696,0.001189767659141165
92,4F4D.01.92,0.002031556005540432,0.0606069384693202,3.421191546616806e-05,3.362315582231259e-05,0.000234901771984932
93,4F4D.01.93,0.0005603207810232588,0.05485985837693538,9.801780504905927e-06,0.0002762535234333147,0.0004634594779512471
94,4F4D.01.94,0.001568915947234546,0.05000837323854977,3.324437402478016e-08,0.0008004630257693698,0.0003169011894159902
95,4F4D.01.95,0.002123612593140283,0.052197915028623,6.610857297652321e-06,0.0002911245188016372,0.001421703006581119
96,4F4D.01.96,0.001030017072570564,0.0563410334862048,8.780039067694225e-05,0.0002660822659938762,0.0007083208540147437
97,4F4D.01.97,0.0001435000904332445,0.05840899759915339,1.021504512120337e-06,0.0009989211246022832,0.000214150189450217
98,4F4D.01.98,0.001188126351966705,0.05207433073361653,3.345503966727372e-05,0.0004490107125973346,0.000371445447709231
99,4F4D.01.99,0.000224826341402794,0.05029365107701748,5.956962524964351e-05,0.0001275099510979051,0.000204760906311849
100,4F55.02.1,0.0004868877570360273,0.001070784798437987,2.129898687318751e-05,0.05392416393885159,0.0008486453918764151
101,4F55.02.10,0.0002317576840962957,0.0001633561563700329,2.577248234342872e-07,0.0612589859808902,5.384893454035692e-05
102,4F55.02.100,0.001525737957601003,0.0006492165698591164,7.785731518215094e-07,3.842743094021793e-05,0.0008614706494858502
103,4F55.02.11,0.0009454644267092216,3.445920386547872e-05,2.350617131020243e-05,0.05179120798184206,3.228629192761503e-05
104,4F55.02.12,0.0004122032469325227,5.438035987229001e-05,2.156861920985011e-06,0.05191952298781178,0.0002203213041792821
105,4F55.02.13,0.001656229746794133,3.935977193085519e-05,5.559126019522632e-06,0.06383120461359576,0.0003969775169851073
106,4F55.02.14,7.511840829245033e-05,0.0002078424787545868,5.934166312873789e-06,0.05427593505929609,0.0002895006991000982
107,4F55.02.15,0.0002882797541022531,7.955402098716537e-05,1.178469146201127e-05,0.05057340219462724,0.0001065445709590969
108,4F55.02.16,0.0003083575716468372,0.0001238259800640269,1.401794957891132e-06,0.051914297507506,0.000577284392739343
109,4F55.02.17,0.0001220204583823487,4.665218027460631e-05,7.019518718202119e-08,0.05616810239971554,0.0001212181038449405
110,4F55.02.18,0.0007854400647627602,8.903580545123668e-06,2.334596087202077e-06,0.05687477485366817,0.000247304898098677
111,4F55.02.19,0.0008700952395941572,0.0003825034787864669,7.035449919353745e-12,0.05122127447003486,0.0002111721858765666
112,4F55.02.2,0.00153387066145682,1.981259802917577e-05,7.530228094941194e-06,0.05089545154288648,0.0001252063654940711
113,4F55.02.20,0.0002838624643864045,0.0004749440923698725,9.716756715591972e-06,0.05401532998556154,0.0002443487150578284
114,4F55.02.21,9.73014712112395e-05,0.0005343793110253675,7.921181765954554e-05,0.06699287636557608,0.0003029877640437894
115,4F55.02.22,8.936987886273568e-05,6.568159656740957e-06,3.205470692844544e-07,0.0557391711848134,0.0004201674936958674
116,4F55.02.23,0.0003381353478554605,0.0001535016108138647,5.865306652516774e-05,0.05620159333147554,0.000675806818480466
117,4F55.02.24,0.003024896891732488,2.156276730434157e-05,2.423820602530933e-06,0.05977457613996408,0.0001352800955952952
118,4F55.02.25,0.0003275963091888253,0.0001040532135384109,6.507579018174602e-06,0.05955811440337642,9.128819774356861e-05
119,4F55.02.26,1.492393900100653e-05,1.032716830307469e-07,3.417317840430684e-06,7.976064726834624e-11,4.828936180127753e-07
120,4F55.02.27,0.0003208720423757531,0.000296808706126177,5.108762864775779e-05,0.06380379458533843,0.001292336318631
121,4F55.02.28,0.0001628686420639992,0.0003871578903733183,2.440102562203899e-06,0.05161071373285635,0.0004232412907355719
122,4F55.02.29,0.0004643892663606948,7.677121215579006e-05,2.414563305330752e-07,0.05106568362611121,6.608851853197145e-05
123,4F55.02.3,2.448471053838882e-05,5.460975464922446e-05,2.44884681255953e-08,3.989028776064307e-05,2.730918746509172e-07
124,4F55.02.30,0.001460579024710068,0.0001568597114349945,7.492500094953578e-07,0.0549471489323408,8.411516439016319e-05
125,4F55.02.31,0.001161917641195872,7.760104967426483e-05,1.059124282375224e-05,0.05216460303157486,0.0001443071691761065
126,4F55.02.32,0.0003172803440365518,0.0002682707496866951,0.0001095760106198221,0.05461622811195487,0.0001224339654971249
127,4F55.02.33,0.0002684204340352007,2.861831412458293e-05,5.557023137297439e-06,0.05357379764344095,0.0004795084952391025
128,4F55.02.34,3.924416020355672e-05,0.0004005325917424513,3.130612993690518e-05,0.05193427016457156,0.0001202529243045352
129,4F55.02.35,8.743216920550676e-06,0.0002158944780204026,1.454012164160874e-05,0.05295412003211514,0.0002443231790100433
130,4F55.02.36,0.0001487347996477352,0.0001840925072361822,2.7044161908338e-06,0.05103040683111378,0.0001022267067476478
131,4F55.02.37,0.0008763459904047845,4.584383330612584e-05,8.169154148007957e-05,0.05797066661030448,0.0004604293001390103
132,4F55.02.38,0.000275242099584205,1.21859870224657e-05,3.656179415547568e-07,0.05509832055431653,9.17810998765451e-06
133,4F55.02.39,0.001540928526785959,0.0002747178974511182,4.494636246882712e-07,0.064937218255654,0.0005309523269735201
134,4F55.02.4,5.465252130101044e-08,1.480627661266695e-06,4.062452306932474e-06,9.203304104804865e-05,0.0001826427437327707
135,4F55.02.40,0.0004734240439783724,6.760677480386802e-06,9.44349466002764e-07,0.05224997308575927,0.0003209985545225488
136,4F55.02.41,0.001571403651696685,5.61720485449802e-05,3.920249448015476e-08,0.0523873610238818,0.0007158409160740886
137,4F55.02.42,0.001458634338837785,0.0002761976807146566,1.178335376519573e-05,0.05117054590928061,0.0002594653908276756
138,4F55.02.43,0.0001227157048847242,0.0001670100949627027,1.33061178007991e-05,0.05936473719059702,0.0007427545623790193
139,4F55.02.44,0.0004250098130452297,0.0003187916846171076,4.650371638611317e-06,0.06510962790900737,0.0001627013503177966
140,4F55.02.45,1.798399875391385e-05,7.586239453410175e-05,4.000871054217254e-05,5.657767552904605e-06,8.265544278521637e-05
141,4F55.02.46,0.001003760834077834,0.0001243661591207605,5.787580154669152e-05,0.02758235611499824,0.000263644116203674
142,4F55.02.47,0.0003744844539069572,0.0001408186271516061,1.419596032240842e-05,0.05324999542383761,0.0001514658730364077
143,4F55.02.48,0.0003764215494604433,1.583357673662857e-05,5.68643614935654e-07,0.05321924770408355,2.129112102076953e-05
144,4F55.02.49,9.001954081601416e-05,0.0006253504503794783,2.477450064691406e-05,0.05421629645944638,0.0001030318237786521
145,4F55.02.5,0.001512382212144989,1.208553829549577e-06,1.35737397318808e-05,0.06691423638976406,7.702962477148053e-05
146,4F55.02.50,0.0001830666646267566,6.764606512242256e-06,7.567265130100177e-06,0.05732660087335091,0.0002982837553851236
147,4F55.02.51,1.574211618590005e-06,2.09472446015334e-06,2.329155690253573e-06,0.0002424942526663787,0.0001084139991143855
148,4F55.02.52,0.0004545686594423497,2.218248687208726e-06,9.16373611873413e-06,0.05098899951311466,0.0003560593072062451
149,4F55.02.53,0.001358423865319643,0.000106163817631922,8.680497195656992e-07,0.05443400304056425,0.0008806745186424441
150,4F55.02.54,0.0002360816525647399,0.000378241448482649,1.914374323984874e-05,0.06251429498965339,5.218023264150975e-05
151,4F55.02.55,4.889084594890132e-06,0.0001352613973792965,1.142771177036865e-06,0.0698092087771228,0.0003904046345655744
152,4F55.02.56,0.0009113302167923079,0.0001360353843061034,4.441855121485274e-05,0.009849830689956082,7.17952666927547e-05
153,4F55.02.57,0.000367302310280243,0.0002639349040935245,3.793666582409603e-06,0.05682825450234207,4.85716709644758e-05
154,4F55.02.58,0.0002188022389853906,5.199273024390733e-05,5.794485277137455e-06,0.0604698024499367,0.0003929908423321915
155,4F55.02.59,0.0004667688339586907,6.462604327403803e-05,6.085258566505889e-06,0.06731052180427287,0.0002119286930074446
156,4F55.02.6,0.0004102701416142995,5.355365069472909e-05,8.505869360630738e-06,0.006763354684262968,0.0004279115639421317
157,4F55.02.60,9.036834977329555e-05,6.555737505394539e-05,3.274063014745724e-06,0.05411248549912279,0.0001835417790451592
158,4F55.02.61,0.0004324219205866234,9.367937514805141e-05,4.666871761442389e-07,0.05802358868911724,0.001868944149199543
159,4F55.02.62,0.0009528334141174923,0.000638848714937954,7.993205951881462e-06,0.06163520111605553,0.000829129674625707
160,4F55.02.63,0.000317571223934105,0.0004403805683483357,1.316629816275115e-05,0.05432258413615324,0.0003991349875128083
161,4F55.02.64,0.001542647555560779,0.000278752561716731,5.156928867994456e-05,0.05703590728490311,0.0005519243800173944
162,4F55.02.65,0.0004767682012475706,0.001066854215395215,3.357133797589291e-06,0.007114341346564656,0.000219241285416225
163,4F55.02.66,0.0007795695561253345,6.894447178147402e-05,1.902563746473981e-05,0.05736144797646257,2.262549664374181e-05
164,4F55.02.67,0.0002677213684809453,1.335947440855681e-05,2.003885382724907e-08,0.05761140384518443,0.0001090635101634081
165,4F55.02.68,0.0005015709932468664,3.343225248276618e-05,3.900538854640322e-06,0.05023096069761523,0.0002993833817139624
166,4F55.02.69,0.0003296381736393715,3.558932887836819e-06,5.541827089891339e-05,0.05641578427364211,0.000135078297983126
167,4F55.02.7,0.0003225535468063713,0.0003427669113312127,2.427354231958801e-06,0.05117787662666982,0.0003254774198521253
168,4F55.02.70,0.0001248743482082756,3.349815856936599e-05,2.35085282007826e-05,0.06645327759743082,0.0003851765169972516
169,4F55.02.71,0.001242913754860998,9.590121611194598e-05,2.670572240988762e-07,0.05378846202692216,0.0002307388108797259
170,4F55.02.72,8.392749117012006e-05,1.779872479144449e-05,1.602081758839485e-05,0.06039639075092099,7.442904821908542e-05
171,4F55.02.73,0.0002196763011775172,4.622027799775895e-09,6.00326870687661e-07,0.05626339471180623,0.0001706691886830524
172,4F55.02.74,0.0003301903238274423,0.0001086373247980181,2.483535332496924e-05,0.06440112693236447,0.0002975739358468704
173,4F55.02.75,0.000930914888117686,6.494852577523883e-05,1.697534701633906e-06,0.05433832050123392,2.412253324831223e-06
174,4F55.02.76,0.004403407312761864,0.0006992951859929317,0.0001643367935673287,0.06374001591608958,0.0003417194745715734
175,4F55.02.77,0.0003505742247126536,7.007558405032028e-05,7.989082591899266e-07,0.05369687349137012,0.0006881148674002823
176,4F55.02.78,0.0001773305241178106,0.001124526105713135,2.114573881426318e-07,0.05186824484461101,0.0002969936927940954
177,4F55.02.79,0.0006203576373462505,5.414882356437293e-05,3.386946462772779e-06,0.05337746859835377,0.0002909562280094911
178,4F55.02.8,0.0001246783560798248,9.802185873700758e-05,2.974821677013412e-05,0.05353429778312859,8.066538400341636e-05
179,4F55.02.80,0.0002015150982916797,1.175011797870586e-05,7.5051578525495e-06,0.05823773026787836,0.001419151231257107
180,4F55.02.81,0.001419677101407778,3.257635394544786e-05,1.367328852318113e-06,0.05032920894876333,0.0001818363767507134
181,4F55.02.82,0.0006159504223809286,0.0001767360064297993,2.875280211133959e-05,0.05153067965532801,0.0005692213294432058
182,4F55.02.83,0.0003179238605193721,1.055416452684901e-05,3.137723722209267e-06,0.0585375783266764,0.0003319503862006005
183,4F55.02.84,0.0002076081061439974,0.0002165509379598316,7.098505688560628e-06,0.06806168027318883,0.001060962865437931
184,4F55.02.85,0.0007695558233735719,6.59171281939288e-06,2.238244000112068e-06,0.05767560309209259,0.0002959312621801783
185,4F55.02.86,9.544652206638292e-05,0.0002837221485222164,3.101709711275199e-06,0.05008700980161801,0.0002360695616358525
186,4F55.02.87,6.733057281781632e-07,1.237258435141781e-11,5.043403574031433e-12,1.083667795247463e-08,3.471422545537633e-05
187,4F55.02.88,0.0005650458441759534,0.0009685708484895565,5.017505044484719e-05,0.06196590051842295,0.0003228379602447857
188,4F55.02.89,0.0002847920942217721,0.0001145566977447447,8.858170791568245e-06,0.05527890752219994,0.0002999948292385664
189,4F55.02.9,0.002387038556352704,8.232040327405517e-06,5.313767589530358e-05,0.05588030677887832,0.0002581753337260436
190,4F55.02.90,0.000313677464092451,2.408353221473021e-05,1.497265756476673e-06,0.05284119353242468,0.0001157430871494489
191,4F55.02.91,0.0005076368572884421,0.0001529677309696231,2.05846744637641e-05,0.05720904351375954,5.659643045730508e-05
192,4F55.02.92,0.001670316660666285,4.537084863636793e-05,2.542215158269448e-06,0.05256570925787758,6.309351853164286e-05
193,4F55.02.93,0.0002238365749999336,1.958588495779109e-05,1.437714503275378e-05,0.05141893977561798,5.151472500299936e-05
194,4F55.02.94,0.0002286432843038653,0.0005094859738885365,8.875731175681023e-07,0.06368114316990195,0.0003664117725031703
195,4F55.02.95,0.0005125252364055644,1.385139415435196e-05,5.101707076033519e-06,0.05784006571743996,0.0002288876183138353
196,4F55.02.96,0.0004007690777288364,0.0002661135036444395,1.77994251921533e-06,0.06317945957212909,6.22389565319396e-05
197,4F55.02.97,7.922443287952709e-05,0.0006314603789827584,2.58412899801685e-06,0.05239995139877783,0.0001718143617505156
198,4F55.02.98,6.034196495574054e-06,0.0004792630646474676,3.294812854562813e-06,0.05199441672038128,0.000730161799128291
199,4F55.02.99,0.000980446870360129,0.001915415962291367,1.06525067307861e-05,0.00343295251776452,0.001465452153193609
200,5E8F.01.1,7.371663438811711e-06,0.0002061379672106997,7.007247565993599e-06,3.99888133946262e-05,0.05747695376665304
201,5E8F.01.10,8.156356842101302e-05,0.0008557143079875019,3.952784549047887e-06,4.719549244590172e-05,0.05171323761695459
202,5E8F.01.100,8.635152630573542e-05,0.0002945648513944304,6.607710117936313e-07,7.88965499014761e-07,0.06193491842006876
203,5E8F.01.11,4.314015882999696e-05,0.0004217537782312103,0.0001479526330207127,0.0001299781107574562,0.05159343445570646
204,5E8F.01.12,8.918683989458392e-05,0.0006344017288952609,3.251679972431181e-05,0.000100304584988586,0.05110395490888149
205,5E8F.01.13,8.308009768211099e-06,0.0001857711862058831,2.357564782972277e-07,4.990273913831112e-05,0.02265992966329165
206,5E8F.01.14,4.008282561791148e-05,0.0001897044398579683,1.129453894802286e-05,7.104204851986888e-05,0.005568559851547094
207,5E8F.01.15,8.44996511194044e-05,0.0005947282728525972,5.52746818829414e-08,4.018702017667123e-07,0.05033254050327633
208,5E8F.01.16,8.232209135344506e-05,0.0009315333147326219,1.1520384100163e-06,0.0002317942899221048,0.0521082842916266
209,5E8F.01.17,8.87721121309605e-05,0.000325834708062434,8.464071383097306e-06,0.0002829902570455333,0.05137537935678778
210,5E8F.01.18,2.1804094853015e-06,2.277957384403124e-05,1.911377135192941e-06,6.422757576130911e-06,0.05999165577502642
211,5E8F.01.19,3.483907661763216e-05,0.0002449280893463611,2.527515281672862e-06,4.7941699836025e-06,0.05130440666623817
212,5E8F.01.2,0.00027468742747543,0.0008171458564181059,1.417232000762127e-05,4.824722771807913e-08,0.05064352923356788
213,5E8F.01.20,3.108995809127348e-06,0.001883214525980301,2.646918519401377e-05,0.000220770978438948,0.05274738477116203
214,5E8F.01.21,7.0622271257028e-05,2.176959753216971e-05,2.438959037059682e-07,6.989260922231195e-06,0.008110990530421169
215,5E8F.01.22,7.621623026353218e-05,0.001172346637151151,1.757182110993679e-08,2.845215427648248e-08,0.0510984055828264
216,5E8F.01.23,1.537539943503289e-06,0.0004752587037444692,2.354297581023633e-07,2.016400657541465e-05,0.05049461154674604
217,5E8F.01.24,5.823578395701871e-05,0.0001650756275156864,0.0001668117249078871,4.460606982987361e-07,0.05676566555433878
218,5E8F.01.25,0.0001603263859161335,0.0001315860950175178,1.488218151400973e-05,2.106445542934118e-06,0.05023680717034908
219,5E8F.01.26,2.692060782581582e-07,1.131492011409772e-07,3.817050024897675e-06,7.389253383326042e-08,0.05231192633749127
220,5E8F.01.27,7.023895139983623e-05,0.001106785664100083,1.023314470888486e-05,2.642057076042537e-05,0.05704164693342242
221,5E8F.01.28,3.921133553838171e-06,0.0001298803342027237,2.385249235529218e-06,9.032035979752165e-05,0.05296252015254153
222,5E8F.01.29,0.001676666120853213,0.0007421741993735371,1.220320935263144e-06,1.239039031455222e-05,0.05644626907936842
223,5E8F.01.3,1.019603570642719e-06,0.0003520008387570622,6.990966715024637e-07,4.652110949168824e-06,0.05334856767091378
224,5E8F.01.30,5.563208022318798e-05,3.614903421585611e-05,7.374282817325114e-06,1.281361133128599e-06,0.05329978600419008
225,5E8F.01.31,0.001043557024580875,6.756627487188737e-05,2.183243352783189e-06,4.826402963615273e-05,0.05020144737980991
226,5E8F.01.32,9.098068302406392e-05,0.0003782679047213648,2.241001994111653e-07,0.0001863437072156677,0.05080204385866137
227,5E8F.01.33,4.723166274114973e-05,0.0004890998213267742,1.649808988119812e-06,3.659625054810666e-05,0.05920364293165539
