,Genes,89D2,4F4D,5F62,4F55,5E8F
222,5E8F.01.29,0.0004346020991555436,7.623281164888399e-05,7.135466651187522e-07,3.44172532132117e-05,0.05644626907936842
223,5E8F.01.3,5.09955638719303e-05,6.470535558626483e-06,6.903812960369811e-06,4.96479988610765e-06,0.05334856767091378
224,5E8F.01.30,3.969431770595303e-05,1.586004073989259e-05,1.453932034481481e-07,1.854350008114399e-06,0.05329978600419008
225,5E8F.01.31,0.0002400156027748924,2.489992087733613e-05,2.147354359366154e-06,2.602166170974353e-06,0.05020144737980991
226,5E8F.01.32,1.822578813566024e-05,8.01618791180679e-05,1.794435379741055e-06,1.096636259234023e-06,0.05080204385866137
227,5E8F.01.33,1.840989741560895e-05,3.619461694823759e-05,1.649808988119812e-06,3.215562427350057e-08,0.05920364293165539
228,5E8F.01.34,2.705563512115891e-05,7.783282780298624e-05,2.505326149822754e-05,7.352569596932749e-07,0.05284464492325325
229,5E8F.01.35,1.990350408945694e-05,0.0005490744318892006,1.110116110765817e-07,3.244046201221812e-09,0.05849614464967443
230,5E8F.01.36,0.00014872261937774,0.0003703944618167433,5.071242899079659e-05,0.000141082143626684,0.05030382212119357
231,5E8F.01.37,9.93120607105137e-07,2.007849164810193e-06,3.888163136278145e-06,2.515426696205143e-08,0.0599352128061905
232,5E8F.01.38,3.232362822047741e-05,0.000107577207114724,5.728446422670337e-08,2.376079832340678e-06,0.05084013153027372
233,5E8F.01.39,7.863832967952139e-06,4.116803042636781e-07,1.207991941701457e-06,0.0001021048729442531,0.05128259251598536
234,5E8F.01.4,2.660173514228972e-05,0.0001591558316793187,7.390862044777984e-06,1.50127928215698e-08,0.05523179107475865
235,5E8F.01.40,1.54854132668415e-05,4.692984198726461e-05,2.061477153206715e-05,1.890360803171345e-09,0.05490488820527609
236,5E8F.01.41,2.248025451743499e-05,1.739876175605138e-06,3.794194312359132e-06,4.924610138513453e-08,0.05623586328545125
237,5E8F.01.42,2.331714147399141e-06,1.038254715875552e-06,6.569179134838568e-06,9.750693576161202e-05,0.05075830580242409
238,5E8F.01.43,7.171251162317448e-06,0.0001642309249798569,1.897889469003268e-05,2.207240043262561e-07,0.05023590235318723
239,5E8F.01.44,5.499868416873732e-05,5.004155783079083e-05,4.63859905075731e-06,1.13841536876128e-05,0.06148767733648121
240,5E8F.01.45,4.276217468240902e-05,1.594523719382394e-05,1.549885022866157e-06,2.150787467178131e-08,0.06184128228475609
241,5E8F.01.46,4.271570249769739e-06,0.0001436185521346411,9.794618433944395e-06,3.605021325791435e-07,0.05169711390652471
242,5E8F.01.47,4.108736107336196e-06,8.524839655041777e-05,4.957745859202286e-06,2.96092821799563e-08,0.0513857816963387
243,5E8F.01.48,4.458918777144672e-06,0.0001508578552436053,4.42661822860535e-06,3.825281791209094e-06,0.06303822460400876
244,5E8F.01.49,4.235091448043935e-06,8.896143863455696e-05,1.714561482632135e-05,5.793378881962929e-07,0.05031890790414044
245,5E8F.01.5,4.014866194162507e-06,0.0001269336986728024,7.94897916654429e-06,1.417278239899703e-05,0.05643092286406155
246,5E8F.01.50,7.532769499885409e-06,2.027186077796957e-06,1.943507430991706e-06,1.806854744376233e-07,0.05232812414943107
247,5E8F.01.51,5.366526181207597e-05,0.0001878914599900567,1.594164501269861e-06,3.111347717336162e-08,0.05251974955158314
248,5E8F.01.52,7.067683428673616e-05,1.996759606312788e-05,2.780440829492588e-06,5.858866603371321e-08,0.05848719199614257
249,5E8F.01.53,6.799710767358804e-05,0.0001327006155664404,4.800510053942256e-06,9.42011839592915e-07,0.05088601058192859
250,5E8F.01.54,3.128630015428424e-05,7.89430304616809e-05,3.655970430446842e-06,1.260835756702584e-06,0.05068786820202326
251,5E8F.01.55,2.413298547537153e-05,9.902137665743011e-05,4.547900257866242e-06,1.026551742314404e-08,0.05144686052316978
252,5E8F.01.56,1.821767327310734e-05,6.755241557745012e-05,3.236019318034636e-05,2.429099076538641e-05,0.05634195906750865
253,5E8F.01.57,0.000220814806488753,5.033152649099083e-05,9.931403281097205e-06,1.623681142308909e-08,0.05296070484184341
254,5E8F.01.58,1.59852375120294e-06,3.0955897100878e-06,1.510273516613365e-06,5.864559688709269e-07,0.05116582283501918
255,5E8F.01.59,3.479568027039589e-06,2.876175887992007e-06,5.754202355205611e-07,1.993404116458056e-06,0.05182065654549331
256,5E8F.01.6,0.0003191406033038245,0.0002740792655770851,1.22134843811253e-06,2.909577892284328e-05,0.05083013516088191
257,5E8F.01.60,1.455800123295768e-05,1.300483795276027e-06,2.677440840154801e-05,1.778210856059169e-06,0.05021256632706972
258,5E8F.01.61,0.0003193954404153304,0.0002301591497086768,3.644122055228685e-05,2.473539344889527e-06,0.05076385717451668
259,5E8F.01.62,3.047544959283696e-05,1.609641115673662e-09,3.074098794419527e-06,7.018262840685925e-10,0.06109364974020528
260,5E8F.01.63,3.242810398770613e-05,9.381840325298171e-05,1.074295215069398e-06,1.87435058270693e-11,0.0507267568451933
261,5E8F.01.64,8.245275037266059e-05,5.378213988437348e-05,3.858246308871406e-06,7.067549890528189e-08,0.05163460371262765
262,5E8F.01.65,0.000167606146395995,1.862096141818056e-05,5.306842140396143e-06,9.075909729101264e-07,0.05085094535402341
263,5E8F.01.66,8.441943489276292e-06,8.012641514398287e-05,7.41238306690156e-06,2.457441033394354e-06,0.0527389858604824
264,5E8F.01.67,0.0001615999608792758,1.49980213085614e-05,1.514136313533261e-07,1.450285048581876e-07,0.05329324660145865
265,5E8F.01.68,1.326085425926232e-06,1.422669695494899e-05,8.047922076303108e-08,2.703832242537874e-07,0.05398092283875384
266,5E8F.01.69,0.0001360412232755577,1.331365545269265e-05,9.553783415670507e-07,1.916361208252709e-06,0.06200703880634603
267,5E8F.01.7,0.0002136361251228074,0.0009544411000947606,1.106606913156322e-05,0.001420304734603184,0.05232886651741625
268,5E8F.01.70,1.961587703097211e-06,4.759316654754189e-05,5.047128226596485e-06,4.282210850803326e-09,0.05318849725705707
269,5E8F.01.71,1.524072983133085e-05,2.406048420554395e-05,3.292228400665114e-06,1.279483300272796e-08,0.0553293010028218
270,5E8F.01.72,1.691320807162664e-05,0.0001408048904298233,9.562407025465553e-07,3.8570430528461e-08,0.05305323572647821
271,5E8F.01.73,2.115446557650989e-06,7.740277798322738e-05,4.392234696874009e-07,7.350220267382527e-06,0.05876558711839659
272,5E8F.01.74,3.159298118876672e-05,0.001226659566498119,2.39623257510653e-06,1.202873957713881e-05,0.0513294334334063
273,5E8F.01.75,0.0008992922832438716,3.675409708912958e-05,2.096683794626325e-05,4.707024848782281e-09,0.05510051142645073
274,5E8F.01.76,5.511167510121372e-06,9.022431762279425e-05,7.050630543764948e-06,6.807518690266371e-06,0.05108472918605046
275,5E8F.01.77,4.372874769424053e-06,1.389835784073653e-05,2.963866549392982e-07,2.442798828121332e-10,0.05303384632303366
276,5E8F.01.78,8.10349923384614e-06,2.65653979086502e-05,3.820731356335871e-06,1.691765108142333e-06,0.05063740277819267
277,5E8F.01.79,0.0001731611901016489,7.808151918788795e-05,3.125319771256279e-06,4.746970255677539e-07,0.05283718656833676
278,5E8F.01.8,1.459073629514127e-05,3.263543388805649e-06,1.710119150874683e-05,1.275775351823443e-06,0.05268585760619844
279,5E8F.01.80,3.873361662206662e-05,4.08893819873717e-05,3.694096366030202e-05,1.503205401503083e-06,0.05029674720992597
280,5E8F.01.81,3.309089728362365e-05,0.0001514482545380657,4.957967458084655e-07,3.162195292628803e-07,0.05348441905376924
281,5E8F.01.82,1.730561907269781e-05,3.19034363293429e-05,2.844472611713961e-06,1.379380793081858e-06,0.0584491386788439
282,5E8F.01.83,1.754667635194926e-06,3.931136927391434e-06,8.1842970707366e-08,5.328413483842409e-06,0.06715845335832202
283,5E8F.01.84,2.252800383097456e-06,1.399517179347117e-06,5.105951584511556e-07,1.746373013503266e-06,0.05055258044777703
284,5E8F.01.85,1.025617392873526e-06,0.001376763172035565,8.279450412720819e-11,4.363196406249293e-07,8.430045354668437e-05
285,5E8F.01.86,1.024541717261851e-06,0.0001457475978657225,3.868223073281722e-06,3.914222169221381e-05,0.00157976986693306
286,5E8F.01.87,6.908201062226854e-05,2.526023460153228e-05,7.160535607823242e-07,7.766092720164468e-07,0.05384551431969372
287,5E8F.01.88,1.890168491572864e-05,0.0008048832004629125,8.026747496081395e-07,8.527852980615199e-05,0.05391549745910402
288,5E8F.01.89,4.063138462365879e-06,3.205489734052528e-06,2.351848580174411e-06,1.315083346955166e-05,0.05255757657343345
289,5E8F.01.9,2.6923113742824e-05,0.0003282298995163059,2.030750578449455e-06,4.255578716806914e-06,0.05184067343421418
290,5E8F.01.90,4.629618238581139e-05,9.495351647866712e-06,2.229430997166083e-06,0.0006895799490499158,0.05113667848678406
291,5E8F.01.91,9.154693276011235e-05,2.004596455674962e-05,1.880781224673737e-06,5.418899339251552e-06,0.05141675387575219
292,5E8F.01.92,1.449183087261033e-05,0.0001099186883885666,1.982774460565747e-05,4.603854252264652e-05,0.05020565004796517
293,5E8F.01.93,5.36633003478365e-05,0.0001347512268576139,4.373097715156365e-06,3.125097404754858e-06,0.05555651108765011
294,5E8F.01.94,8.807607875773228e-05,3.235238795432834e-05,1.118165056359847e-05,1.149993045543759e-06,0.05088402099950103
295,5E8F.01.95,2.099622069043624e-05,2.129147544052481e-06,1.564400734482447e-06,5.819510184022869e-06,0.05610205336524091
296,5E8F.01.96,0.0001419356939054777,1.488729244170708e-05,1.582114025911364e-06,2.466736143819471e-06,0.05051219673940446
297,5E8F.01.97,2.406453226668327e-05,1.315872238280887e-05,3.729122346669449e-06,6.104323915842593e-08,0.06123054910708519
298,5E8F.01.98,9.012711428359563e-06,0.0005720678083678495,5.264994122469499e-06,7.894765317672739e-05,0.0001842490726384597
299,5E8F.01.99,5.006309301459487e-06,8.609458860384634e-06,8.399786319440169e-06,5.889774599293399e-08,0.05023095214864853
300,5F62.01.1,7.991870339325126e-07,7.57897149399294e-05,0.05144841130000311,7.722330694306815e-05,9.99396975688817e-05
301,5F62.01.10,8.797147674257983e-06,7.101369256214818e-06,0.0595510199221771,9.17348362896389e-06,4.270169988626789e-05
302,5F62.01.100,3.640029644485654e-06,8.856226745150373e-05,0.05061092166848178,6.91763826986393e-07,9.727977756098525e-05
303,5F62.01.11,9.599463332127008e-06,4.713070422054548e-06,0.05540239166034079,3.644295332355017e-06,6.349145468251121e-05
304,5F62.01.12,3.790093513624183e-07,2.181296455932611e-05,0.05768714694586309,1.816603837309954e-05,0.0003959787562781031
305,5F62.01.13,2.714580609454223e-06,4.932373786842074e-06,0.05107357506966351,3.583942662532743e-06,0.0001523623431451804
306,5F62.01.14,2.047668193476947e-06,1.293643997378458e-08,0.05259238735839945,4.066691641503811e-09,6.249029597643624e-10
307,5F62.01.15,4.063748081214444e-06,1.663557716731204e-05,0.05748537318119708,2.82676695680162e-06,0.0001423897086830483
308,5F62.01.16,1.222959462155661e-06,5.602082306621621e-06,1.943213084250239e-10,2.070588192708094e-06,6.522641479376292e-05
309,5F62.01.17,6.522637764932916e-05,6.304161692661382e-05,0.05836715531816083,8.483990624477095e-06,4.89001815800965e-05
310,5F62.01.18,0.0002351733342195507,0.0004373604087435469,0.05136829076569554,6.885166018009849e-05,0.0003296313707823231
311,5F62.01.19,0.0001848047600207072,1.105174463182281e-06,0.06144563305704289,4.927435847945355e-06,9.37374362858842e-06
312,5F62.01.2,0.0002578461320132356,0.0002527857836448557,0.05181678881636516,1.808946160610201e-05,0.0002874567738238164
313,5F62.01.20,5.876626943019803e-05,0.0003389369944556459,0.06719162837030684,3.44665566559129e-05,0.0003422904067645224
314,5F62.01.21,2.973875877389238e-05,3.655464915620047e-05,0.05118047110654147,2.351532357077038e-05,7.584203189989291e-05
315,5F62.01.22,1.328814090295021e-05,6.295976693700372e-05,0.05166117566862811,2.402520044565389e-05,0.0001978571560389996
316,5F62.01.23,1.561332324691578e-06,6.544526693542482e-06,0.05124617119495659,2.840301874579653e-08,4.062790093864959e-05
317,5F62.01.24,5.978060321078215e-06,7.243257531555271e-05,0.05107446531666509,7.997542203457874e-06,2.332623535597482e-05
318,5F62.01.25,0.0002743967384157332,0.000204916138951076,0.05174975177597645,7.396895478863976e-07,0.0007282415297158736
319,5F62.01.26,8.955268245302876e-06,1.985786277898222e-06,0.05264676970474284,1.174405119275921e-06,4.641437578023347e-05
320,5F62.01.27,0.0001464587892266652,0.0002213766667708294,0.05119400270541485,7.90639885869549e-05,9.82078390958096e-06
321,5F62.01.28,0.0001262842263621045,0.000140350285066659,0.06347070587731103,6.386982648923378e-05,0.000413199886996121
322,5F62.01.29,0.0004887265605484126,0.0002809567548295947,0.05411597912443127,7.626457601415492e-06,0.0001512015267466266
323,5F62.01.3,4.791867007739671e-05,6.309535355766667e-05,0.05162646791115019,1.163631382851905e-05,0.0002513517785195349
324,5F62.01.30,4.862565597467071e-06,0.0002087912148214757,0.06172192542587036,1.591321816614975e-05,7.252163135110655e-05
325,5F62.01.31,6.527776192375149e-05,4.814660510501734e-05,0.05766310147069093,1.639424949122449e-05,0.000265549112114597
326,5F62.01.32,7.537315874321613e-05,0.0001322159890068771,0.05672928228325244,1.404451222144041e-06,0.0001132759267436275
327,5F62.01.33,5.802693358417847e-06,1.860157096250116e-06,0.05417113248287146,1.292197688003479e-06,3.823583147774356e-08
328,5F62.01.34,0.0005334224572010118,0.0001274329229143415,0.06448438480778577,0.0001499178802402478,0.0001732818506806851
329,5F62.01.35,1.648703173263572e-07,1.332462048820909e-05,0.05826313302980265,1.003349533040704e-05,2.266040299332987e-05
330,5F62.01.36,2.286194027495667e-05,0.000114229070150718,0.06662061780816177,8.44609529473256e-06,0.0001323693827862299
331,5F62.01.37,3.335333918268304e-06,2.032129651481269e-07,0.05617100547060316,1.789411239095863e-07,1.005530460256488e-05
332,5F62.01.38,0.0001078199277911621,0.0002352068185622908,0.05148428075268766,1.312368046994805e-05,5.399581360599216e-05
333,5F62.01.39,3.21064544121994e-05,0.0002827878867986809,0.05168128267520285,5.196108825530216e-05,2.580846217847575e-05
334,5F62.01.4,0.0001304790739790095,0.0005651919304475967,0.05236289876559552,1.533879513254351e-05,0.0008792215888499047
335,5F62.01.40,0.0006537357920599113,0.000180708359489906,0.05163511324324987,1.869761440593072e-06,0.0001168042156781708
336,5F62.01.41,0.000632604421956395,9.298755833534498e-12,0.05613511660388096,6.318679222617036e-06,5.524816773544749e-05
337,5F62.01.42,1.681921174198056e-07,3.896671435553088e-06,0.05300018689621708,2.459341266643695e-08,6.108671744477809e-07
338,5F62.01.43,0.0002013416133182004,1.760168891226246e-05,0.06319056295788061,5.605402026896874e-08,6.012044300228203e-09
339,5F62.01.44,1.166556885289375e-05,5.491647559110465e-05,0.06273374088936164,3.420733352588643e-05,0.0002880631054433793
340,5F62.01.45,3.21299012556197e-05,7.659155161774157e-05,0.00180251108094578,1.272147925670674e-06,9.140538544658887e-05
341,5F62.01.46,2.33615577693424e-08,7.767002935851263e-05,0.05289327238479175,2.647636294576791e-05,0.0001662023724398442
342,5F62.01.47,1.444841903697223e-05,2.087299561504259e-09,0.05082318494690731,1.103607111102673e-10,5.212843944111068e-05
343,5F62.01.48,3.634752550315634e-05,4.464378079783115e-05,0.05722338449811865,2.195308391379251e-05,0.0002351587335034726
344,5F62.01.49,7.798621009848835e-05,0.0004332709176388331,0.05120462403403624,7.131937776432552e-05,0.0001257152012646598
345,5F62.01.5,3.447440982940433e-05,0.0002120420240300591,0.05975725997098967,1.763862664022155e-05,8.444641582583145e-05
346,5F62.01.50,1.319192609682232e-05,0.0001268738902287729,0.05361277703779805,1.319438125549729e-06,0.0002161855500714004
347,5F62.01.51,0.0002177571774905509,6.50952478346216e-05,0.05085286182994106,4.924264376132225e-05,0.0008694602006970266
348,5F62.01.52,7.152594011403298e-05,0.0001162281402954081,0.05188751314745781,1.001914301683277e-05,2.929690415431187e-05
349,5F62.01.53,0.0005502681371961666,4.81323865603486e-05,0.05180829312494374,5.522806867897582e-05,2.441683498030915e-05
350,5F62.01.54,0.0001761794600680826,0.0002836623859541375,0.05149929912183614,5.212368979335381e-05,0.000257292778079553
351,5F62.01.55,0.0001975461820588108,3.427005288705331e-05,0.05098994202042811,4.638812443321243e-07,0.0002877343448747568
352,5F62.01.56,0.000258553389234415,0.0001172671081631955,0.0551591972750007,4.214637390414417e-06,0.000275015838785564
353,5F62.01.57,4.381502084898678e-05,0.0001482727632253774,0.05969698416358926,1.443476151164761e-05,7.59077481133741e-05
354,5F62.01.58,1.225836013741801e-06,0.0001261376986440638,0.05604837929668249,3.395230363958456e-05,8.619949559349199e-05
355,5F62.01.59,0.0001840794492875,8.360682959365443e-08,0.05110698736864971,2.783492835028638e-10,8.856669625551364e-05
356,5F62.01.6,0.0001415863696980808,2.535765334068548e-05,0.05704044823148002,9.947412138646356e-10,7.330514840766416e-05
357,5F62.01.60,6.922785628296496e-06,1.631364253205596e-05,0.03301011940950197,5.147623184771523e-05,0.0001352324410022106
358,5F62.01.61,1.151040241276885e-05,1.695600426085945e-05,0.05055825235745463,1.073188424786494e-06,2.326906521420734e-05
359,5F62.01.62,7.484158017616701e-06,0.0003321427494822337,0.05647604913400532,7.593185119850762e-07,0.0004748939542897393
360,5F62.01.63,4.034126776662709e-07,0.000129003785252626,0.05303794694148471,2.958975583493925e-06,3.51564972426653e-05
361,5F62.01.64,3.008695073062932e-05,0.0002754781439155539,0.05336925648214484,8.475670949044437e-07,0.0001761088210842976
362,5F62.01.65,0.0001645049663203612,0.0002502799976480645,0.05142870870043798,2.681695882544402e-06,9.835026224935205e-05
363,5F62.01.66,0.0002063992115529899,4.526543408482488e-05,0.05521600732131848,7.99948546948221e-06,0.0001895187861767084
364,5F62.01.67,4.779979755743824e-05,0.0002032251555529172,0.05063734087871927,2.936157362888437e-06,0.0005387055533756727
365,5F62.01.68,0.0001189348963322632,0.0005030800687440678,0.06891718348059943,6.890744650809234e-06,0.0006235387796466647
366,5F62.01.69,0.0004827074603876052,9.026258592128863e-05,0.05688601157744938,1.49167923204113e-05,0.0001803955937863664
367,5F62.01.7,1.53903512314219e-05,6.629014075285436e-06,0.05141205622382924,4.405668311633558e-06,0.0001000001622976141
368,5F62.01.70,7.652229019310244e-07,0.0001753871860841957,0.0533482984254634,6.09253874877655e-05,1.361407919916253e-05
369,5F62.01.71,0.001448511228114131,4.547877316604562e-05,0.05864734582352225,3.816937298338155e-05,0.0005485966501674074
370,5F62.01.72,7.554673962981877e-06,6.696757744752662e-06,0.07005801672700028,6.578224408459312e-06,9.425742982210907e-06
371,5F62.01.73,0.0004743979663643795,0.0003263106375562867,0.06483927657519215,1.72734413140555e-05,0.0001660555268120115
372,5F62.01.74,6.608362786840557e-06,0.000125166855480158,0.05185197657065722,1.922776647935327e-05,9.672448396774035e-05
373,5F62.01.75,4.654544304313772e-06,9.107388087147567e-05,0.05964437186818079,2.716801431403127e-05,0.0004880745477345009
374,5F62.01.76,1.601297721820549e-06,3.144379354225962e-05,0.05830195546258122,8.468072999263533e-06,0.0002323296429955939
375,5F62.01.77,0.0001964662272490061,0.001253249994239114,0.05269885094520288,4.102643800341609e-07,0.0009690513976771227
376,5F62.01.78,4.684360564006387e-05,9.860029852243737e-05,0.05120621507970263,8.89552403572969e-06,0.0001787395564810259
377,5F62.01.79,2.771013234357217e-05,0.0001605126299931519,0.0562382811560271,9.834060103728333e-06,0.0001509126103388416
378,5F62.01.8,2.316568297851001e-05,7.329107884719242e-05,0.05497666148381037,3.282869846443417e-08,1.152345224081522e-05
379,5F62.01.80,6.239981464017887e-06,4.227229137713807e-05,0.05048447384311025,2.706807368013988e-06,0.0001767820877406242
380,5F62.01.81,1.281559897242849e-06,7.18993765117755e-06,0.05290899886362409,7.329783266588445e-06,3.000223792000847e-05
381,5F62.01.82,1.063158289316892e-08,3.644367636968899e-06,0.04417171938581212,1.671915492539721e-07,8.603438205516509e-06
382,5F62.01.83,7.482884284324586e-05,0.0003147162045356037,0.05746376866714265,1.351144989296801e-05,0.0001497140543121825
383,5F62.01.84,5.403648247677669e-05,5.735650584804497e-05,0.05023223830997216,1.767348106208868e-06,0.0001074665005625209
384,5F62.01.85,6.551413970860559e-05,3.825443139596729e-05,0.05601768141472507,2.995864303882235e-05,1.670776596925621e-05
385,5F62.01.86,1.170297268762418e-05,0.0001719619563998485,0.05124397310946267,5.231435891213198e-05,1.17615574695302e-07
386,5F62.01.87,7.461934732040007e-05,0.0004094313170689351,0.05660938257248019,2.095304952776389e-05,4.284861243593817e-05
387,5F62.01.88,3.866036778819164e-05,0.0001106509980047251,0.0570780484385619,4.169966113290069e-05,1.845899105871139e-05
388,5F62.01.89,2.403200087444672e-06,6.137220390345171e-05,0.06306405344898597,8.709303919477644e-06,0.0001504031205069006
389,5F62.01.9,2.366771975161566e-05,1.163955320222929e-05,0.05202357036429234,8.150324401442554e-06,0.0003360886210031857
390,5F62.01.90,4.736654212220978e-06,4.288396592757753e-05,0.05797799054401595,3.913120033545182e-06,3.382992715280275e-05
391,5F62.01.91,2.026755837442123e-05,8.222754193951225e-05,0.05608050349536969,2.005866660028987e-05,3.59252160393716e-07
392,5F62.01.92,0.0002389802206736585,4.791601811354715e-05,0.05140810402555705,6.214956804856709e-06,6.271475377934035e-05
393,5F62.01.93,2.89969875515848e-05,4.779911204920324e-05,0.05840497966714139,3.240916028951286e-05,6.962584512484684e-05
394,5F62.01.94,6.817137348742088e-05,1.329290349780124e-05,0.05462600065135204,1.187130000826107e-06,0.0001573901886547001
395,5F62.01.95,4.560052634239103e-05,5.333657537100606e-05,0.05086479844541824,1.800616684154134e-05,8.858949640714663e-05
396,5F62.01.96,0.0001045538942003372,3.068632389339312e-05,0.05091382817432464,2.126525458400745e-05,0.0001925954015728005
397,5F62.01.97,8.767835920769305e-07,3.38938978368566e-05,0.05088398108329224,2.059851127982121e-06,2.526942152649332e-05
398,5F62.01.98,1.734281350268473e-05,6.569071336265e-05,0.05236690899262513,4.34832833040454e-09,6.689021904653481e-05
399,5F62.01.99,2.323032951298448e-05,1.060359826609583e-05,0.06210245640131054,1.806029363537409e-05,0.0003659355731388613
400,89D2.01.1,0.05389219642130261,1.293829226532773e-07,1.635970697667551e-06,3.551450883092491e-09,9.180526571483859e-05
401,89D2.01.10,0.05271207234461378,1.542557151028026e-05,6.645405731944795e-06,1.045055744150397e-05,4.18429495941052e-05
402,89D2.01.100,0.05262199008263039,1.146990660855998e-05,6.339253701537505e-07,1.667656506751951e-06,2.378932133669033e-06
403,89D2.01.11,0.05005281373172606,1.660117765985342e-06,4.737158985702505e-06,6.404714193197884e-06,3.703311748566082e-05
404,89D2.01.12,0.03959784663241823,6.289196371102525e-07,1.957005664471735e-06,1.186244242747795e-05,1.546287989987245e-05
405,89D2.01.13,0.05303365674861404,1.163576709247618e-06,3.20634999282426e-08,5.788169879704367e-06,1.523788379334654e-05
406,89D2.01.14,0.05699347775802301,1.586618367075889e-05,1.286471906791529e-05,0.0004743659322502298,8.626825357305884e-05
407,89D2.01.15,0.06064680042603175,2.393473341974672e-06,2.552959539971906e-06,1.988432086292446e-07,0.00010531435128736
408,89D2.01.16,0.05449381644154781,3.274178147445009e-06,2.215697964101977e-05,4.333578113233359e-06,3.631962631001258e-06
409,89D2.01.17,0.05530931444626837,5.037450160244044e-06,3.554445578816872e-07,8.156083835129558e-08,6.19812138710164e-05
410,89D2.01.18,0.05520412369022223,4.898537091651614e-07,1.723684441018677e-06,1.570281432814835e-05,2.951009334098873e-05
411,89D2.01.19,0.05000058242616626,3.202168360460091e-05,1.423158020729982e-07,5.715694812102803e-06,0.0001111569590111403
412,89D2.01.2,0.06208562216945619,5.169710982229568e-07,6.536429938618346e-06,8.118136182892265e-09,0.0002430191959150295
413,89D2.01.20,0.05647044661996657,1.753176157192033e-06,1.472920673272579e-06,0.0004004741997267682,6.159247150006752e-06
414,89D2.01.21,0.05638645854192575,3.781649506359901e-06,6.664961070945002e-07,5.016954202446417e-05,0.0001763686341605507
415,89D2.01.22,0.06033360238257175,6.674230877211841e-05,1.584869989822548e-06,1.54922025436006e-07,7.896023689153388e-06
416,89D2.01.23,1.555552363114159e-06,3.198469468102332e-07,1.591466609652663e-06,2.216161173228455e-07,7.817089414139134e-08
417,89D2.01.24,0.05043564765074066,1.852636123182129e-07,6.66478617582044e-07,5.221062159373353e-11,1.839733470408949e-06
418,89D2.01.25,0.05479293971758766,6.780098458121491e-06,3.204836784021129e-06,7.956331931262615e-06,2.024859875252605e-06
419,89D2.01.26,0.06080089196316262,1.987496364536642e-05,3.310425823312339e-07,4.714686567754464e-08,3.719260764899219e-06
420,89D2.01.27,0.05428666082428237,1.139579836781576e-05,1.848796712821052e-06,1.146831302775454e-07,6.958602502445348e-06
421,89D2.01.28,0.0507172546026198,2.567150500401929e-05,2.750416211571815e-06,1.694621400341809e-07,5.063243172853752e-07
422,89D2.01.29,7.691598677239731e-07,1.371520786809479e-10,1.296116841249881e-07,7.766751889197432e-07,4.572038139972405e-06
423,89D2.01.3,0.05643565346096625,5.248461846214608e-10,1.476461669134285e-06,5.592954848650949e-09,7.341030509828984e-06
424,89D2.01.30,0.06455993586412029,9.564054675840133e-06,5.710616069163314e-07,5.523738463662985e-07,1.819035873046137e-05
425,89D2.01.31,0.06776282915428483,1.001769221060358e-05,1.024562729482869e-06,4.216469271564863e-05,4.247766271290091e-05
426,89D2.01.32,0.05040663828177334,3.479015959687631e-05,5.031803946964001e-05,1.131517137887136e-06,0.0001113426504248319
427,89D2.01.33,0.05527788772148737,4.486912978968086e-05,6.033932942403904e-07,3.936375005916481e-12,9.055645320505658e-06
428,89D2.01.34,0.05550251769629421,7.521600799935792e-05,2.405468437965762e-05,5.229178386819094e-11,7.095113694385273e-05
429,89D2.01.35,0.05541574012887282,4.288525992277969e-07,2.388230439049109e-06,9.310882270668653e-06,6.622059235389324e-06
430,89D2.01.36,0.05788428535358485,1.068756375655624e-05,5.806307429969625e-07,7.382488046040624e-07,1.257632016696795e-05
431,89D2.01.37,0.0514200290692588,1.841670400854036e-05,1.067863241858591e-06,1.63938485906204e-07,8.708433594564187e-06
432,89D2.01.38,0.05222590574950003,3.027319891335493e-05,5.305930434808724e-07,1.740334275935279e-05,0.0002470374646447451
433,89D2.01.39,0.05499124128276716,3.727304705904534e-07,1.986601442370687e-07,6.866278605115964e-09,3.394322262869011e-05
434,89D2.01.4,0.05335117548319857,3.54144412271757e-06,6.49906149711517e-06,4.139700192513997e-05,2.693864273978608e-06
435,89D2.01.40,0.04142758469495033,5.769558380208367e-07,5.217831154372951e-07,4.832954680872847e-10,1.094313295201245e-05
436,89D2.01.41,0.01230693305547364,0.0001338034073008919,1.062821824167488e-06,0.0002090053633758391,0.0001695044216739261
437,89D2.01.42,0.0628012094702699,4.399680665753753e-06,3.480080134618533e-06,6.181453882998459e-05,4.096186264549341e-05
438,89D2.01.43,0.0528948271163095,4.037526224043475e-07,4.69629700677457e-07,3.202509591201375e-08,1.865274054409606e-05
439,89D2.01.44,0.05536345957395467,4.508856755137779e-06,4.486701891402324e-06,0.001005290925836895,1.938168565022552e-05
440,89D2.01.45,1.053805822460404e-05,4.662319706669295e-05,1.470572103139539e-07,4.342967612510356e-07,1.698439145891651e-05
441,89D2.01.46,0.05233076230642253,1.588127159432894e-07,1.130464485165207e-05,3.225610968223093e-05,4.010284922744389e-06
442,89D2.01.47,0.05455130567470734,1.024469853380267e-07,4.534758602528026e-11,1.163793662243948e-08,4.952107351980585e-08
443,89D2.01.48,0.04646768298908618,1.707934322219056e-05,2.955210022723439e-07,9.40698182131492e-05,6.800260177306741e-07
444,89D2.01.49,0.0511668494690834,3.002488049015864e-05,2.488252101535837e-06,6.628703477201983e-06,3.603133339480868e-05
