,Genes,89D2,4F4D,5F62,4F55,5E8F
64,4F4D.01.67,8.7137408885837e-06,1.756151167886214e-06,4.357046866591205e-05,2.273113574092095e-07,8.734922696398598e-05
65,4F4D.01.68,1.068733905600523e-06,1.113611821394779e-09,2.778112421155122e-05,6.742097888024036e-09,4.676702859196324e-06
66,4F4D.01.69,6.054902720340197e-05,0.05112782069363315,4.823836864473894e-05,8.734444083298898e-05,0.0004527427981341327
67,4F4D.01.7,2.903824247556843e-05,0.05187535047665381,2.250066968424664e-05,3.650071210497768e-05,0.0001069084200511937
68,4F4D.01.70,3.856715224444807e-05,9.463803313922854e-07,3.524704899545559e-08,3.225843776018955e-06,7.515075140896993e-06
69,4F4D.01.71,0.0003013674042657596,0.05140062328270796,3.282808960920986e-06,0.0008231839860901916,1.956180249556586e-05
70,4F4D.01.72,0.0001069747634994904,0.05837390020504176,4.738430491121006e-05,0.0006959791578494836,0.0002146876009945371
71,4F4D.01.73,8.609429440376954e-05,0.07134428604447594,7.382764137450708e-06,4.106825303382158e-05,0.0001779713490986335
72,4F4D.01.74,1.902621852984488e-05,0.05706704573310502,2.299401723853209e-06,0.0006349620810845376,0.0001642968091717128
73,4F4D.01.75,0.0004441567477009273,0.05408763275386227,4.599794159064124e-05,0.0005155918530729952,0.0006895357253743668
74,4F4D.01.76,7.389300289395114e-05,0.05383851197325126,3.751083135537307e-06,0.0001016317082749624,0.0002541798505399741
75,4F4D.01.77,2.53098737054763e-05,0.05567600267028951,8.100727381931426e-06,7.971017245694289e-05,0.0005033373476299849
76,4F4D.01.78,0.0002358921601243018,3.061448153848575e-05,6.231017884101958e-06,1.475495492790204e-13,0.0002663990528946814
77,4F4D.01.79,1.239063917007138e-05,0.05190316369950927,3.541696060895678e-07,0.001769112834966889,0.0004845740242472968
78,4F4D.01.8,5.940562128978574e-05,0.05095300525861371,8.604463429127832e-06,0.0008063874187660796,0.000122466066021244
79,4F4D.01.80,0.0001481160730216903,0.05199942353706894,3.785116154215297e-05,0.0001606332068189566,0.001677428582725385
80,4F4D.01.81,4.890297042556485e-05,0.05830466849134016,9.279744788769725e-09,0.000547355253851632,0.0002904295880670833
81,4F4D.01.82,0.001046638248156621,1.077804208608875e-05,1.178046878166667e-06,4.191674366166253e-05,0.0001805260492680612
82,4F4D.01.83,2.395035693966214e-05,0.05631554785035481,1.668624354333933e-05,0.0007423015226316498,5.247427356211607e-05
83,4F4D.01.84,5.185134314061765e-05,0.05728021988064424,2.325963796274826e-05,0.008458495318077396,0.0002836581867440003
84,4F4D.01.85,0.0003722776563885431,0.05165040490335912,5.987769961878476e-07,9.83683918044494e-05,0.0002902422886789398
85,4F4D.01.86,1.032909346981424e-05,0.0560108090857647,3.152649032494056e-05,5.270125858844246e-05,8.495355224412345e-06
86,4F4D.01.87,0.0002594554186938297,0.06269865937559257,4.104903207087424e-06,0.0003288561615544753,0.000267953516869332
87,4F4D.01.88,7.982848891642663e-05,0.06113248448994971,1.224528898149676e-11,0.0001943089655049462,0.0003793051916772023
88,4F4D.01.89,0.0001450323953682822,0.05508979566100251,6.947135628925167e-05,5.838603391720199e-05,0.0003770909882065122
89,4F4D.01.9,0.0006448899204482987,0.0031673196490885,8.573642303093297e-06,0.0001703688851594417,0.0005454853307894593
90,4F4D.01.90,1.358465951829666e-05,0.05010744410954687,0.000102210175289308,0.0009689356321001131,2.805444114626702e-05
91,4F4D.01.91,0.0001840602868054104,0.05196110539194911,4.880513929419496e-08,7.003054479127193e-05,0.001189767659141165
92,4F4D.01.92,4.889005047037706e-05,0.0606069384693202,9.759926714934704e-08,0.0002300419287362214,0.000234901771984932
93,4F4D.01.93,7.414836159172029e-05,0.05485985837693538,4.669715831575744e-06,2.665715051131746e-05,0.0003419705265068555
94,4F4D.01.94,0.0006505695924071848,0.05000837323854977,1.319805447611418e-07,0.0007153681623505347,1.585925156618743e-06
95,4F4D.01.95,0.0002247616155311279,0.052197915028623,6.610857297652321e-06,0.0002911245188016372,0.001201801724455661
96,4F4D.01.96,4.599661661434266e-05,0.0563410334862048,2.026470161172692e-06,0.0002660822659938762,0.001063569515784794
97,4F4D.01.97,0.0001435000904332445,0.05840899759915339,9.877177493438784e-07,0.0002829624360511906,0.000214150189450217
98,4F4D.01.98,0.0002582799706893558,0.05207433073361653,5.015823113074137e-07,6.812275691389942e-05,3.316977464834607e-05
99,4F4D.01.99,0.0002224555267697326,0.05029365107701748,5.956962524964351e-05,8.109098062157424e-05,0.000154720032951073
100,4F55.02.1,2.813883593782831e-05,0.0001767692926249318,1.585895850925231e-05,0.01190718933374418,0.0001745439470680349
101,4F55.02.10,9.0459374714696e-08,8.896549074088335e-05,1.256269289731542e-07,0.0612589859808902,8.156046172591205e-07
102,4F55.02.100,0.0002037720794531402,3.631011384970739e-05,7.785731518215094e-07,3.842743094021793e-05,0.000316670950232095
103,4F55.02.11,0.0009454644267092216,3.445920386547872e-05,3.267588249531212e-06,0.05179120798184206,4.203731183101714e-06
104,4F55.02.12,3.063689541623225e-05,5.438035987229001e-05,4.367458673379174e-07,0.05191952298781178,9.435178972117027e-05
105,4F55.02.13,0.0001535876620230671,1.115561894894531e-06,4.890932255671907e-07,0.06383120461359576,0.0003969775169851073
106,4F55.02.14,3.13914410340125e-05,7.20863075208101e-05,2.243389151938482e-06,0.05427593505929609,6.195707684775866e-06
107,4F55.02.15,3.450839241176282e-06,7.955402098716537e-05,1.078741156350628e-05,0.05057340219462724,3.858604884586468e-08
108,4F55.02.16,9.215811924087837e-05,2.675034033578109e-08,1.318753171264818e-06,0.051914297507506,1.788356926719778e-05
109,4F55.02.17,0.0001031650035235837,4.665218027460631e-05,6.950467162367852e-08,0.05616810239971554,0.000187543648628656
110,4F55.02.18,0.0007854400647627602,2.362945552569012e-05,1.426649962406187e-05,0.05687477485366817,9.134067842367439e-05
111,4F55.02.19,0.0001946074077431902,4.034846419123845e-05,1.910202814477975e-13,0.05122127447003486,0.0002111721858765666
112,4F55.02.2,0.001516553670277433,1.235472079624116e-06,2.240011666567645e-06,0.05089545154288648,3.097102692455755e-05
113,4F55.02.20,0.0001360350205292489,0.0004749440923698725,2.034546182256192e-06,0.05401532998556154,0.0002548362971947881
114,4F55.02.21,8.450103276190057e-05,1.744622825461247e-05,5.90249787017015e-05,0.06699287636557608,9.807612491892209e-05
115,4F55.02.22,0.0001112666406481925,6.568159656740957e-06,1.147432634953202e-06,0.0557391711848134,1.526325666322349e-05
116,4F55.02.23,0.0003381353478554605,5.742688294896079e-05,1.268967936506905e-06,0.05620159333147554,0.0001468959468550674
117,4F55.02.24,0.0007514096933734413,2.156276730434157e-05,1.511785240974749e-06,0.05977457613996408,9.762147403822444e-05
118,4F55.02.25,2.024156069362337e-05,0.0001040532135384109,3.429688479883387e-05,0.05955811440337642,5.877258427471115e-05
119,4F55.02.26,2.34653236767271e-07,1.197267708737886e-10,2.562164663719231e-05,6.876127836297128e-11,7.26491240830254e-08
120,4F55.02.27,1.655912798256344e-05,0.0002681845156281123,1.539155924871546e-05,0.06380379458533843,6.29003292387346e-06
121,4F55.02.28,5.905237150884112e-05,4.11704957668499e-05,2.219093627688219e-06,0.05161071373285635,6.428704656406172e-05
122,4F55.02.29,7.668738721930368e-06,1.043898117455252e-05,1.59148559943961e-06,0.05106568362611121,2.253476727720474e-08
123,4F55.02.3,1.006051292213485e-07,4.523657880449868e-07,7.772166484849512e-09,3.989028776064307e-05,4.169155418508207e-08
124,4F55.02.30,5.591802958311258e-05,0.0001568597114349945,4.917794250521818e-07,0.0549471489323408,3.752077506242793e-05
125,4F55.02.31,0.0007734446456093609,1.628410971162076e-06,7.701202195229315e-07,0.05216460303157486,2.744895913212115e-05
126,4F55.02.32,0.0002835866641431962,2.766665272723876e-06,3.968313516175996e-05,0.05461622811195487,4.242545643152842e-07
127,4F55.02.33,0.0002684204340352007,2.861831412458293e-05,5.557023137297439e-06,0.05357379764344095,1.753554252463407e-07
128,4F55.02.34,3.924416020355672e-05,0.0005933628027866097,4.223166795093753e-07,0.05193427016457156,1.309154097305336e-08
129,4F55.02.35,2.652663659614945e-07,1.99592108140049e-11,1.04911155829941e-05,0.05295412003211514,0.0001491505986518139
130,4F55.02.36,4.61358630807183e-07,5.764472446068219e-11,1.48170093937962e-07,0.05103040683111378,1.945985705730448e-20
131,4F55.02.37,3.882517944019154e-05,2.80018096883724e-05,1.067596833986883e-05,0.05797066661030448,0.0002504077813025609
132,4F55.02.38,9.92600211723001e-05,1.21859870224657e-05,5.331250527224716e-08,0.05509832055431653,9.17810998765451e-06
133,4F55.02.39,0.001540928526785959,0.0002747178974511182,2.532013130716129e-06,0.064937218255654,1.368334040189902e-08
134,4F55.02.4,5.465252130101044e-08,6.181039269723445e-07,2.05909222820503e-07,9.203304104804865e-05,0.0001826427437327707
135,4F55.02.40,0.0004734240439783724,6.760677480386802e-06,4.394059847477486e-06,0.05224997308575927,0.0001482687653743883
136,4F55.02.41,0.0005525161498851384,5.61720485449802e-05,3.920249448015476e-08,0.0523873610238818,0.0003513989740431798
137,4F55.02.42,1.043532599571883e-05,0.0002761976807146566,1.178335376519573e-05,0.05117054590928061,0.0001549611384696253
138,4F55.02.43,0.0001227157048847242,4.746208462166393e-05,1.19199153863982e-06,0.05936473719059702,0.0004453747651488025
139,4F55.02.44,0.0001381252258869443,0.0003187916846171076,1.880744658533487e-05,0.06510962790900737,3.867670960463324e-05
140,4F55.02.45,2.441146197392359e-07,7.940841816112133e-07,3.673432559447281e-05,0.0002765155241091044,3.985990907660357e-06
141,4F55.02.46,0.001003760834077834,1.244204734635084e-05,7.464265682624576e-06,0.06343090128375746,6.882906730606698e-07
142,4F55.02.47,4.383073106252304e-05,3.413427249430574e-05,1.419596032240842e-05,0.05324999542383761,1.122891492342736e-07
143,4F55.02.48,8.48964861404556e-06,5.615147293331346e-05,1.203553625560565e-07,0.05321924770408355,2.129112102076953e-05
144,4F55.02.49,9.001954081601416e-05,0.00100414400951249,2.477450064691406e-05,0.05421629645944638,0.0002878428703951329
145,4F55.02.5,0.0004308674459463081,1.208553829549577e-06,1.35737397318808e-05,0.06691423638976406,7.209726534024664e-06
146,4F55.02.50,2.104020165010249e-05,3.597135487046242e-05,2.592530101786407e-06,0.05732660087335091,4.824668013890812e-05
147,4F55.02.51,4.790978065960962e-07,0.0001016714083226015,2.247029881640612e-06,0.0002424942526663787,5.381699846146099e-05
148,4F55.02.52,1.470863706531121e-05,2.218248687208726e-06,5.068786259835979e-06,0.0006482464867733305,0.0003560593072062451
149,4F55.02.53,0.001358423865319643,0.000106163817631922,8.680497195656992e-07,0.05443400304056425,1.278436626862208e-07
150,4F55.02.54,0.0002360816525647399,0.0006970964962531766,2.468051813893604e-06,0.06251429498965339,5.218023264150975e-05
151,4F55.02.55,0.0007400506444609323,0.0001352613973792965,5.325054036208108e-05,0.0698092087771228,5.215113414857011e-06
152,4F55.02.56,0.000518554762109237,0.0001360353843061034,4.293932499268555e-05,0.07350601097522244,5.159858275236012e-05
153,4F55.02.57,0.0001514716784436482,5.282672546976494e-05,3.252035964752692e-06,0.05682825450234207,3.450212484583373e-05
154,4F55.02.58,2.5715226472692e-05,5.199273024390733e-05,3.401588498033335e-06,0.0604698024499367,3.876404381861309e-05
155,4F55.02.59,0.0001316066258390675,6.462604327403803e-05,6.085258566505889e-06,0.06731052180427287,0.0004479059723750929
156,4F55.02.6,9.011513695462833e-06,5.355365069472909e-05,4.380319844326306e-06,0.05512391156889654,7.383882523828559e-05
157,4F55.02.60,1.242854399301637e-05,2.481311493702214e-05,7.966030616504819e-07,0.05411248549912279,9.59499599863922e-05
158,4F55.02.61,4.043690603723117e-05,5.051064512926e-05,2.586833753045885e-06,0.05802358868911724,0.001868944149199543
159,4F55.02.62,7.246331030060485e-05,0.000638848714937954,8.02558452584088e-06,0.06163520111605553,0.0002209444042064487
160,4F55.02.63,0.000317571223934105,0.0004403805683483357,8.668428575108385e-06,0.05432258413615324,9.93578516750743e-06
161,4F55.02.64,0.001542647555560779,0.000278752561716731,2.700153990783402e-05,0.05703590728490311,3.652505911076366e-06
162,4F55.02.65,0.0001871466522930622,0.0002888167330107742,1.034015982164624e-06,0.06686387297074205,0.0002081202463402288
163,4F55.02.66,0.000115626011432951,6.894447178147402e-05,9.349944892675673e-07,0.05736144797646257,3.637501853666027e-07
164,4F55.02.67,5.737861018775739e-05,2.968218947685775e-07,3.552692361570414e-06,0.05761140384518443,1.67218556815818e-05
165,4F55.02.68,0.0001759082266546616,1.208883953382151e-06,3.900538854640322e-06,0.05023096069761523,4.421537834699439e-07
166,4F55.02.69,2.898566559212625e-05,4.541946076444076e-06,5.041554084071615e-05,0.05641578427364211,3.867642734608459e-05
167,4F55.02.7,0.001078278696051313,0.0001912751595252572,3.469774149507281e-06,0.05117787662666982,6.437997487011199e-06
168,4F55.02.70,3.23903601156258e-06,6.934062477824805e-06,2.35085282007826e-05,0.06645327759743082,0.0002383411139012086
169,4F55.02.71,0.0006175201268996412,9.590121611194598e-05,1.501508435945439e-07,0.05378846202692216,0.0007779596587238169
170,4F55.02.72,3.068975016451292e-05,1.779872479144449e-05,3.328929378078071e-06,0.06039639075092099,1.731011661067348e-07
171,4F55.02.73,4.253869479905693e-05,3.240444910801045e-05,3.460702132475905e-07,0.05626339471180623,1.709496598090585e-08
172,4F55.02.74,3.146633461365951e-05,7.420823861456183e-05,4.789118800636583e-06,0.06440112693236447,0.0002975739358468704
173,4F55.02.75,2.461670884118013e-06,1.872297902638393e-05,1.707765290582023e-06,0.05433832050123392,2.695922843144289e-05
174,4F55.02.76,0.0003836200772496335,0.0006992951859929317,3.103936400295371e-05,0.06374001591608958,0.0003016199200372143
175,4F55.02.77,0.0002604376764851589,7.007558405032028e-05,2.159129668152098e-06,0.05369687349137012,0.000287147202948368
176,4F55.02.78,0.0001773305241178106,3.46714595420953e-05,1.428014141456577e-07,0.05186824484461101,4.568730808149206e-05
177,4F55.02.79,0.0002105026619470214,2.31760191775254e-06,2.92337431837928e-06,0.05337746859835377,2.799420790004149e-08
178,4F55.02.8,0.0001246783560798248,0.0006219248913378291,1.21019538115671e-08,0.05353429778312859,1.175638523732497e-06
179,4F55.02.80,2.881383050542631e-05,4.410179880040563e-06,8.845579807379098e-07,0.05823773026787836,5.099127318297557e-05
180,4F55.02.81,0.000146491942898358,9.115271700276318e-06,4.467264238159068e-06,0.05032920894876333,9.963857296625694e-05
181,4F55.02.82,0.0005168900341327935,5.937259995893572e-05,1.02317247527024e-05,0.05153067965532801,9.912435252627407e-07
182,4F55.02.83,1.099021202926215e-05,1.055416452684901e-05,6.568424369031758e-07,0.0585375783266764,0.0003207014760848163
183,4F55.02.84,0.0001414805673869077,0.0004691888058074518,1.225985022104039e-05,0.06806168027318883,0.001790323668990948
184,4F55.02.85,0.0007695558233735719,6.59171281939288e-06,2.238244000112068e-06,0.001793474101590188,0.0001674168491660277
185,4F55.02.86,3.779189723871914e-05,9.325948225474765e-07,2.66506083372712e-06,0.05008700980161801,1.525728470478211e-06
186,4F55.02.87,2.053991862377127e-08,2.385089041005349e-13,4.150086332631853e-14,1.605542762186777e-13,2.286904698752187e-05
187,4F55.02.88,0.0003241775951966588,0.0009685708484895565,3.85875692975098e-05,0.06196590051842295,1.757526289924752e-05
188,4F55.02.89,1.965972452319342e-05,2.833767711727612e-05,1.955977655172336e-06,0.05527890752219994,5.378406413573711e-05
189,4F55.02.9,0.002387038556352704,8.232040327405517e-06,2.906075799515584e-06,0.05588030677887832,9.087513552650305e-05
190,4F55.02.90,2.960539108586122e-05,2.08217546544362e-05,6.395173009464655e-06,0.05284119353242468,4.270542093339167e-05
191,4F55.02.91,2.756023542956106e-05,9.106168761909894e-06,1.980384840300702e-05,0.05720904351375954,3.411356754524861e-05
192,4F55.02.92,0.0001704345111091389,4.537084863636793e-05,2.685071668344579e-06,0.05256570925787758,2.768821230758447e-05
193,4F55.02.93,4.384344954330506e-05,1.958588495779109e-05,1.318644302041649e-05,0.05141893977561798,6.964722693445135e-05
194,4F55.02.94,8.273422403082496e-06,0.0005094859738885365,4.322181359573188e-07,0.06368114316990195,3.506239533304797e-05
195,4F55.02.95,3.735904677031136e-05,1.385139415435196e-05,3.357440675705288e-06,0.05784006571743996,0.001154833700163051
196,4F55.02.96,4.753375836473024e-06,2.38659158100386e-07,1.934915429195124e-06,0.06317945957212909,3.095019721346648e-05
197,4F55.02.97,3.183328888756985e-05,0.0006314603789827584,2.58412899801685e-06,0.05239995139877783,1.052367549003377e-06
198,4F55.02.98,2.372184975852626e-06,9.794513166796037e-05,1.339721939815953e-05,0.05199441672038128,2.283854760630748e-05
199,4F55.02.99,5.410820389777752e-05,1.037137818508473e-05,1.093432530538217e-06,0.007085188800367018,0.0008744036095952507
200,5E8F.01.1,2.383863332719319e-06,2.169128911135945e-06,7.007247565993599e-06,8.97280963019298e-09,0.05747695376665304
201,5E8F.01.10,8.156356842101302e-05,5.01857206014975e-10,1.922858569340683e-09,9.915217504658386e-11,0.05171323761695459
202,5E8F.01.100,1.112735315765265e-05,0.0002845369503043657,2.790419060138413e-06,7.88965499014761e-07,0.06193491842006876
203,5E8F.01.11,4.314015882999696e-05,9.432386482647496e-05,0.0001206474691669695,0.0001299781107574562,0.05159343445570646
204,5E8F.01.12,3.387106669630104e-05,0.0006344017288952609,9.138988604765689e-06,9.499204169635302e-05,0.05110395490888149
205,5E8F.01.13,7.681091413932731e-07,1.340537664113166e-07,3.357845321583818e-06,2.520027902200815e-05,0.05323354939932715
206,5E8F.01.14,1.830931346662879e-07,1.061585444202884e-06,2.538500791815328e-07,1.246331923456e-05,0.05564547645941427
207,5E8F.01.15,3.298889532129463e-06,0.0003043531623729052,4.16098813659414e-07,1.399112217866319e-06,0.05033254050327633
208,5E8F.01.16,6.727710676835665e-07,0.0009315333147326219,1.1520384100163e-06,6.703236718241402e-05,0.0521082842916266
209,5E8F.01.17,6.803046339784571e-06,0.0001876979488763461,8.464071383097306e-06,6.067686099682657e-11,0.05137537935678778
210,5E8F.01.18,6.115692604760748e-06,2.031352659956694e-05,5.449783590519645e-07,2.919200615610825e-08,0.05999165577502642
211,5E8F.01.19,3.152312680921268e-05,6.796037292557582e-05,4.942431956727449e-07,2.417359126367655e-07,0.05130440666623817
212,5E8F.01.2,5.297682669929674e-05,3.288917539573136e-05,1.417232000762127e-05,1.423401135272804e-05,0.05064352923356788
213,5E8F.01.20,6.662067454257119e-07,0.001883214525980301,1.341937452784219e-05,0.0001669515023809832,0.05274738477116203
214,5E8F.01.21,9.292310562052988e-06,0.000118288833697346,7.00229393056282e-07,1.467280642000053e-07,0.05354935456260435
215,5E8F.01.22,7.749889646940759e-07,1.931407132155314e-07,4.331633170295437e-07,3.301617831757269e-06,0.0510984055828264
216,5E8F.01.23,7.742178382386111e-08,1.587726877110048e-06,2.354297581023633e-07,2.658485618951815e-09,0.05049461154674604
217,5E8F.01.24,1.994645926578045e-05,0.0001650756275156864,0.0001576665174377968,4.460606982987361e-07,0.05676566555433878
218,5E8F.01.25,1.547921967312406e-05,9.200821320718501e-05,1.39994039697837e-05,5.185357760032924e-10,0.05023680717034908
219,5E8F.01.26,5.980297520170048e-09,1.313863394726662e-05,1.121873501047132e-06,7.389253383326042e-08,0.05231192633749127
220,5E8F.01.27,3.796137802753327e-07,0.001106785664100083,1.023314470888486e-05,1.606823378850247e-08,0.05704164693342242
221,5E8F.01.28,6.731873725291793e-07,0.0001046182740872089,3.555468972611053e-06,5.161960187850061e-08,0.05296252015254153
222,5E8F.01.29,6.450152485310924e-06,7.623281164888399e-05,7.135466651187522e-07,3.44172532132117e-05,0.05644626907936842
223,5E8F.01.3,8.31327677899621e-07,0.0002958411658450728,6.990966715024637e-07,1.672106133095832e-08,0.05334856767091378
