,Genes,89D2.han,4F4D.han,5F62.han,4F55.han,5E8F.han
222,5E8F.01.29,0.0001926303646501296,8.268269890828913e-05,3.06462385465316e-08,0.0001417649808069727,0.05644626907936842
223,5E8F.01.3,4.338897706663188e-05,0.0002958411658450728,2.66931404308948e-06,1.672106133095832e-08,0.05334856767091378
224,5E8F.01.30,6.577152940179533e-05,5.896127888731313e-05,3.407566265959218e-08,4.938862017490367e-07,0.05329978600419008
225,5E8F.01.31,4.807109168154133e-05,1.65330182791047e-07,1.123701977599793e-06,4.155154315042758e-07,0.05020144737980991
226,5E8F.01.32,4.351600230481542e-05,0.0003782679047213648,1.476699386894087e-06,4.0549738281591e-06,0.00179362578307545
227,5E8F.01.33,7.012317620880723e-06,0.0004890998213267742,1.649808988119812e-06,2.969591274466602e-08,0.05920364293165539
228,5E8F.01.34,2.487521657535862e-07,0.000557858552526648,8.854629419877762e-06,3.283621139585397e-05,0.05284464492325325
229,5E8F.01.35,1.990350408945694e-05,0.0002779651139987042,3.953843131739257e-09,1.095189270007413e-11,0.05849614464967443
230,5E8F.01.36,0.00014872261937774,2.775324881219888e-06,1.599370139099303e-06,5.004990205146349e-09,0.05030382212119357
231,5E8F.01.37,1.504186233036093e-06,0.0001271231891198992,1.806973175855502e-07,1.509321594061527e-10,0.0599352128061905
232,5E8F.01.38,2.607203825408176e-05,3.430489440602668e-10,6.034759055713848e-08,9.806322707057958e-11,0.05084013153027372
233,5E8F.01.39,3.009336446831131e-05,0.0003979133231508443,2.739767498422029e-06,7.360077999894468e-08,0.05128259251598536
234,5E8F.01.4,9.15563840779393e-06,0.0001645477247381244,7.390862044777984e-06,1.500146642177268e-07,0.05523179107475865
235,5E8F.01.40,3.187884155367609e-06,3.706306817515161e-07,2.99789238020163e-09,6.389514208363778e-07,0.05490488820527609
236,5E8F.01.41,1.084140283394869e-05,4.264707605046436e-05,8.184744181829232e-08,8.061480294854759e-11,0.05623586328545125
237,5E8F.01.42,2.415042914957244e-07,9.576916987428519e-08,1.339503917833532e-05,5.102903076286783e-06,0.05075830580242409
238,5E8F.01.43,4.172416020228327e-05,3.410867423584809e-06,1.891263891446975e-06,1.02729293835484e-08,0.05023590235318723
239,5E8F.01.44,4.234989596450446e-05,5.487379192544118e-05,1.49603040518153e-06,3.253025120836062e-05,0.06148767733648121
240,5E8F.01.45,2.592047668460761e-05,3.919830441551455e-05,4.614890475227346e-08,5.49155302917078e-07,0.06184128228475609
241,5E8F.01.46,8.652594750116371e-05,4.438121212326605e-09,4.481631307049158e-08,3.823847796054509e-07,0.0004420149565594795
242,5E8F.01.47,1.016881270037203e-05,0.0002594853027184576,2.916145225175475e-06,4.445338981381088e-08,0.0007701593472595483
243,5E8F.01.48,1.030325470178179e-05,0.001496106863385233,4.400406968225694e-06,1.071715684520098e-09,0.06303822460400876
244,5E8F.01.49,3.882668235286773e-06,0.0002810073126172284,4.755841008336001e-06,4.822995614883042e-08,0.05031890790414044
245,5E8F.01.5,0.0001195730942107965,2.412127760011618e-06,1.341357126041264e-05,5.358743143941644e-06,0.05643092286406155
246,5E8F.01.50,1.481549671871377e-06,0.0001388339067767412,2.095250345124709e-06,7.500601448670659e-07,0.05232812414943107
247,5E8F.01.51,3.571607860204913e-05,0.0002573588346875931,1.074604431461172e-06,2.078200127656564e-07,0.05251974955158314
248,5E8F.01.52,0.0001510599320315566,8.53554110463533e-07,7.948553253855809e-07,2.454270772053738e-07,0.05848719199614257
249,5E8F.01.53,1.648544103848978e-05,0.0006464760036565762,4.852071675691178e-07,4.670731371356106e-06,0.05088601058192859
250,5E8F.01.54,0.0001378583665342926,1.213076357883157e-07,3.987077595193435e-07,5.753028237845435e-07,0.05068786820202326
251,5E8F.01.55,3.420986265135643e-05,2.955460704773159e-06,3.421822197236905e-06,5.79886342329367e-09,0.05144686052316978
252,5E8F.01.56,2.497118987015662e-06,0.00010738706313488,3.04944874750249e-07,1.183569117846798e-05,0.05634195906750865
253,5E8F.01.57,5.455386686787667e-05,0.0003338196085769272,9.931403281097205e-06,8.064203335263701e-07,0.05296070484184341
254,5E8F.01.58,3.110317986632316e-05,0.0002310772053145878,2.870613927699418e-07,3.277080676483588e-14,0.000898183608319023
255,5E8F.01.59,3.318757605864177e-05,7.588568109444422e-12,5.754202355205611e-07,1.928413834823085e-12,0.05182065654549331
256,5E8F.01.6,2.179771943109875e-05,0.0004752695812004985,1.329726945012141e-06,1.358251354762301e-06,0.05083013516088191
257,5E8F.01.60,2.546264513909094e-08,0.0001567815763167166,2.677440840154801e-05,5.33893261766408e-06,0.05021256632706972
258,5E8F.01.61,4.04780752543137e-05,5.312333425215589e-05,4.892891510271648e-06,3.118658579007522e-05,0.05076385717451668
259,5E8F.01.62,6.280830680586427e-07,6.348442409070722e-05,1.92340224056065e-06,5.150027904806975e-09,0.06109364974020528
260,5E8F.01.63,1.219665482100056e-05,0.0006271056421575262,2.672128529740607e-08,6.51894885513286e-08,0.0507267568451933
261,5E8F.01.64,7.391891344432567e-06,0.0001396680806656224,2.754312980299499e-07,0.0001107223055854048,0.05163460371262765
262,5E8F.01.65,0.0001453576164398614,0.0005026506881823179,5.306842140396143e-06,2.413716630484712e-06,0.05085094535402341
263,5E8F.01.66,4.290668379068764e-06,1.018551627952432e-05,2.950844266964986e-06,0.0003970551787752067,0.0009023563014225828
264,5E8F.01.67,7.252003644691466e-05,4.068997619843714e-07,1.486149309074111e-07,1.450285048581876e-07,0.05329324660145865
265,5E8F.01.68,5.795423366578809e-07,0.0004143652431755124,4.569950111474606e-09,2.934982442109027e-10,0.05398092283875384
266,5E8F.01.69,0.0001360412232755577,5.014513901950898e-08,2.874995610620209e-07,1.23039805447678e-08,0.06200703880634603
267,5E8F.01.7,1.598363703599512e-05,2.96020564994347e-07,9.282364118179757e-06,0.0006419329318836384,0.05232886651741625
268,5E8F.01.70,2.530085593410745e-06,2.595692931429745e-07,5.172428743307572e-07,7.526557242315853e-07,0.05318849725705707
269,5E8F.01.71,1.826006530304812e-05,0.001952325077250726,1.878876978062205e-06,4.23312852998376e-08,0.0553293010028218
270,5E8F.01.72,3.070501408134103e-05,0.0006314254173467851,1.238113304929461e-06,4.383666179887159e-07,0.05305323572647821
271,5E8F.01.73,1.894221304862255e-05,1.463735264086039e-05,3.067544431800067e-08,8.087271454969054e-06,0.0006289447317293502
272,5E8F.01.74,2.010528188605737e-05,4.858183819423332e-07,8.223700764439638e-08,1.536071100957809e-07,0.0513294334334063
273,5E8F.01.75,0.0001754393971182908,0.0004352950421103829,3.555816074303772e-06,1.768436217024296e-07,0.05510051142645073
274,5E8F.01.76,4.177402444992675e-06,0.0001865959180586041,7.050630543764948e-06,7.340924590717305e-06,0.05108472918605046
275,5E8F.01.77,1.763044629356129e-06,0.0001101344328742097,5.856976400982535e-08,2.308703471363627e-10,0.05303384632303366
276,5E8F.01.78,4.925076514202167e-06,4.916275764622988e-05,2.40187967221324e-06,1.721206341139077e-08,0.05063740277819267
277,5E8F.01.79,8.180085171170534e-06,0.0002430343095844847,7.554128256060388e-06,3.048994531338088e-07,0.003234866300220074
278,5E8F.01.8,6.377904668373006e-05,0.0005376690687784388,3.728613741853914e-08,0.0001442754139657973,0.001822973147909425
279,5E8F.01.80,1.904153867244837e-05,4.014609975562045e-05,3.694096366030202e-05,1.51302607061203e-05,0.05029674720992597
280,5E8F.01.81,7.552339090802237e-05,1.017346586568294e-05,1.382919584874801e-05,3.923840925097054e-09,0.05348441905376924
281,5E8F.01.82,5.370398474987367e-05,0.0004284200345169553,7.359139938568945e-07,7.889103814324082e-07,0.0584491386788439
282,5E8F.01.83,1.032014211425044e-07,0.0002355055969709025,8.1842970707366e-08,6.601120315151346e-07,0.06715845335832202
283,5E8F.01.84,2.818516670661929e-05,0.0002237079623793108,3.053263106801731e-07,8.84423456695143e-09,0.05055258044777703
284,5E8F.01.85,4.494127603852354e-05,0.001376763172035565,7.274868120599395e-11,2.543483261199673e-18,0.0001993262090121515
285,5E8F.01.86,2.31781466751259e-06,6.194494718376406e-16,3.868223073281722e-06,8.027079159747711e-17,0.05048536397613017
286,5E8F.01.87,2.363191866232982e-05,5.288039640010862e-08,6.144969486645028e-07,1.563198136910945e-08,0.05384551431969372
287,5E8F.01.88,5.550425548811976e-05,0.002449342172675387,7.162932600919212e-08,1.798784921187249e-07,0.05391549745910402
288,5E8F.01.89,6.205625670030148e-05,0.000130885272876806,7.021419671368225e-07,3.825880177165128e-09,0.005151106707836036
289,5E8F.01.9,6.103637808155919e-06,5.421092902193762e-05,2.030750578449455e-06,2.056254504315554e-07,0.05184067343421418
290,5E8F.01.90,4.846878827805058e-06,2.873856532856101e-05,1.062931798093216e-06,0.0002456375651210356,0.008245047130138688
291,5E8F.01.91,0.0001252489017423845,0.000188231150910538,8.042465874431114e-07,3.631249085739451e-05,0.01138441440789077
292,5E8F.01.92,3.304770178620181e-05,0.0004025006275812971,1.531230016522221e-06,8.822051075345214e-05,0.05020565004796517
293,5E8F.01.93,3.186760765363652e-05,4.539574509908359e-05,6.963721088617267e-07,2.034896372803123e-08,0.001521865624908959
294,5E8F.01.94,1.044730425746621e-05,9.024523706809743e-05,3.094023353340375e-05,8.983313206599211e-05,0.05088402099950103
295,5E8F.01.95,9.790312352920725e-05,1.673828342418956e-05,6.696314116930134e-08,5.482244205149771e-06,0.0004230180541401252
296,5E8F.01.96,5.231363683620233e-05,0.0005930289791951185,3.571937270294872e-07,1.851479724444703e-05,0.05051219673940446
297,5E8F.01.97,5.818719623237573e-07,6.339887960607509e-05,8.523439550644214e-06,1.622571425533375e-05,0.06123054910708519
298,5E8F.01.98,3.563589561670194e-06,9.44710540444823e-06,5.370015632307647e-07,2.993206591128673e-05,9.885898604161936e-08
299,5E8F.01.99,0.0001056792251430346,9.909701095306294e-05,2.077985083490377e-09,0.0001428375822570766,0.0001957806479498381
300,5F62.01.1,1.077340290920919e-07,2.25027864074688e-06,0.01325575527765779,2.971518207659945e-07,1.131769403673788e-05
301,5F62.01.10,0.0002199903292075192,2.816539893556019e-05,0.0595510199221771,9.85613092654117e-07,4.446037145914908e-05
302,5F62.01.100,1.953094344029603e-05,3.369396222142757e-06,0.05061092166848178,2.124003885943646e-06,7.698127764411446e-05
303,5F62.01.11,9.599463332127008e-06,4.713070422054548e-06,0.05540239166034079,4.533560071176564e-07,2.887614404707046e-07
304,5F62.01.12,9.113973694589785e-07,2.932089337786758e-07,0.05768714694586309,9.580910097955119e-06,0.0002541425247002857
305,5F62.01.13,1.197339588737297e-05,2.014342930292197e-05,0.05107357506966351,2.349717014777862e-06,0.0001257460837979229
306,5F62.01.14,5.092381257275965e-08,3.736576635536615e-07,0.01089069310006511,1.320568203491289e-11,1.082295153804301e-18
307,5F62.01.15,2.184690447912803e-06,4.441238488133021e-05,0.05748537318119708,1.024251440016924e-06,9.724938832318462e-05
308,5F62.01.16,1.652422443510567e-09,4.234926266985785e-10,0.01156913555800998,9.560682325760346e-10,1.113894778480882e-05
309,5F62.01.17,2.535152881357124e-05,9.749549063404752e-05,0.05836715531816083,2.688740993720431e-06,0.0001368376675580243
310,5F62.01.18,0.0008706114030925347,1.402173649250824e-05,0.05136829076569554,2.404427709588279e-05,8.779713912681544e-05
311,5F62.01.19,0.0006080322080979557,6.113943150623429e-11,0.06144563305704289,4.927435847945355e-06,0.0001688970063251037
312,5F62.01.2,9.253177611301865e-05,2.578808326642122e-05,0.05181678881636516,1.805054224530588e-05,3.363295255270614e-06
313,5F62.01.20,4.972057617343277e-05,0.0002513837268913117,0.06719162837030684,1.710138049885644e-05,0.0006614629440655517
314,5F62.01.21,2.973875877389238e-05,3.802821006045372e-07,0.05118047110654147,8.630566204797915e-08,9.281192265539618e-05
315,5F62.01.22,3.742336704937604e-06,1.065948664851128e-05,0.05166117566862811,1.410007276065712e-05,0.0001978571560389996
316,5F62.01.23,5.066484073274408e-06,8.185629615559266e-06,0.05124617119495659,2.643669440277068e-06,7.800888658688647e-05
317,5F62.01.24,1.010665732507692e-07,1.214203971206053e-06,0.05107446531666509,2.380514936030479e-07,9.956278276729836e-07
318,5F62.01.25,0.0002743967384157332,0.000204916138951076,0.05174975177597645,1.06974457039076e-08,0.0001035358765747251
319,5F62.01.26,8.955268245302876e-06,8.068502067181821e-07,0.05264676970474284,9.459241485608652e-07,2.379840494640662e-05
320,5F62.01.27,0.0001527758665006581,0.0002213766667708294,0.05119400270541485,2.760292210017258e-06,1.440004601978218e-06
321,5F62.01.28,2.612645069870532e-06,9.58697522960533e-06,0.06347070587731103,4.823977913289537e-06,0.0003901133367349248
322,5F62.01.29,7.17253107022821e-05,1.122797620528096e-06,0.05411597912443127,2.161232282928518e-06,0.0001800796887096205
323,5F62.01.3,1.709155061343446e-05,2.903238865270198e-05,0.01556264060153054,1.178079227245939e-05,5.500737512745401e-05
324,5F62.01.30,6.594073637402057e-06,4.929018456963776e-05,0.06172192542587036,1.430958217179195e-06,5.412058134921195e-05
325,5F62.01.31,4.959290957121961e-05,8.834804131259683e-06,0.05766310147069093,2.819091116893861e-06,1.37512753798901e-05
326,5F62.01.32,7.212442153455649e-05,4.699372314262776e-07,0.02515513145339298,5.919956653285776e-07,0.0002630595402342595
327,5F62.01.33,5.802693358417847e-06,2.092671770377189e-06,0.05417113248287146,7.75483859825871e-07,0.0001427730936527588
328,5F62.01.34,0.0001973317279572034,3.318995933342016e-06,0.06448438480778577,6.24014845070709e-06,5.957653317237561e-05
329,5F62.01.35,1.375804312735121e-06,2.849912572694001e-06,0.05826313302980265,3.298700631445544e-05,0.0001956621370492798
330,5F62.01.36,0.0001574582728655286,1.129666534269441e-05,0.06662061780816177,3.872539812072558e-06,0.0001549037333978914
331,5F62.01.37,3.335333918268304e-06,2.202817585621602e-06,0.05617100547060316,8.592029975446395e-07,1.005530460256488e-05
332,5F62.01.38,0.000247891557806783,2.713704759283058e-06,0.05148428075268766,1.172276674392199e-05,3.059078886662385e-06
333,5F62.01.39,3.21064544121994e-05,5.178659789079741e-06,0.05168128267520285,4.499721618924679e-06,6.870297582795617e-05
334,5F62.01.4,1.11795905807291e-05,5.427739215658815e-06,0.05236289876559552,1.384082374607304e-06,5.068419714294773e-05
335,5F62.01.40,0.0006480732246429491,6.048893536471773e-07,0.05163511324324987,3.228181367567497e-07,0.0001248395496076839
336,5F62.01.41,0.000632604421956395,3.876543030471498e-05,0.008946048425368608,9.740299712749589e-07,5.524816773544749e-05
337,5F62.01.42,1.007581427601001e-07,3.148274599307806e-07,0.05300018689621708,3.296012311544812e-12,5.20050841648252e-05
338,5F62.01.43,0.0001200216244437932,2.320478921210616e-05,0.06319056295788061,6.295436841494504e-08,2.970880007636694e-05
339,5F62.01.44,1.166556885289375e-05,2.821435971646124e-06,0.06273374088936164,7.267983149892172e-07,0.0001117037174698947
340,5F62.01.45,0.0002047305967963436,1.500828012528863e-05,0.00180251108094578,2.285936206508184e-06,3.925700220391407e-05
341,5F62.01.46,9.898148513087823e-06,4.120923605606025e-06,0.05289327238479175,2.625257599760905e-07,0.0001271025547653525
342,5F62.01.47,9.149470778089578e-07,3.60253089597024e-10,0.00860098848210308,1.103607111102673e-10,7.490170405796236e-06
343,5F62.01.48,3.634752550315634e-05,1.60833973413242e-05,0.05722338449811865,1.217960576445101e-07,0.0003913015029776195
344,5F62.01.49,2.397134402332976e-05,4.67698259773869e-06,0.05120462403403624,9.147817226262355e-06,8.369588806262407e-05
345,5F62.01.5,4.087696697658261e-05,9.561171763213627e-07,0.05975725997098967,1.896594506841638e-05,4.191784007334362e-06
346,5F62.01.50,0.000115181730198017,1.238236555026399e-05,0.05361277703779805,1.3515577538809e-06,0.0002327585026567262
347,5F62.01.51,0.0002388156198025591,1.261574363565817e-05,0.05085286182994106,1.840572806273329e-05,1.152644984212242e-06
348,5F62.01.52,7.287437803660328e-07,1.16116921003296e-05,0.05188751314745781,7.13376196017076e-07,3.996823620291149e-08
349,5F62.01.53,0.0003546874916571665,0.00012105814608858,0.05180829312494374,5.181337622408402e-05,3.079388160348566e-06
350,5F62.01.54,2.286013831957184e-05,0.0002836623859541375,0.05149929912183614,2.971993580151901e-06,0.000257292778079553
351,5F62.01.55,6.665058400115353e-07,8.221171217908385e-07,0.05098994202042811,4.402342593360889e-07,0.000504130334315908
352,5F62.01.56,0.0001071973547605825,1.462012313706595e-06,0.0551591972750007,6.413148880430084e-07,0.0002018181331227532
353,5F62.01.57,9.948372294837796e-06,1.663211031036012e-05,0.05969698416358926,3.655174289918515e-06,4.774526645221558e-05
354,5F62.01.58,4.053779966668213e-06,7.57815014495704e-05,0.05604837929668249,2.683658966547336e-05,0.0001355591874132088
355,5F62.01.59,1.411955289988631e-05,8.360682959365443e-08,0.0002153791919820565,3.824332779887539e-11,2.644289771170206e-10
356,5F62.01.6,0.0001415863696980808,9.328091602728083e-10,0.05704044823148002,3.717898207626219e-06,2.192583364451714e-07
357,5F62.01.60,3.346565523217443e-05,1.242029239296217e-05,0.05224046177816085,8.4927093326631e-06,0.0001691992574206826
358,5F62.01.61,1.847398872251634e-05,2.011209450532414e-05,0.05055825235745463,5.050641014601107e-06,4.436075213850177e-05
359,5F62.01.62,4.824685644391094e-06,2.839480795791665e-06,0.05647604913400532,5.978873091028588e-06,0.0001940658693792168
360,5F62.01.63,4.034126776662709e-07,5.361823884912464e-07,0.05303794694148471,3.061607000924433e-08,3.355771523156209e-07
361,5F62.01.64,4.538304356277745e-07,6.134832125968385e-05,0.05336925648214484,4.200837300978266e-05,9.671507578714701e-05
362,5F62.01.65,0.0001766450967848246,3.17267838549572e-07,0.05142870870043798,7.035036945897126e-07,9.835026224935205e-05
363,5F62.01.66,1.243044764740743e-05,1.176402761730052e-07,0.05521600732131848,8.726030172773621e-09,1.374668754965169e-05
364,5F62.01.67,0.0003184382378587149,0.0002177848966330115,0.002187565215363089,5.16255102880941e-05,0.0001605165168012238
365,5F62.01.68,0.0001628499975257388,0.00012733865092246,0.06891718348059943,0.0002016474964999329,0.0006235387796466647
366,5F62.01.69,4.244177012233583e-05,5.218748137394685e-07,0.05688601157744938,0.0002202706755483314,0.0001241316134367484
367,5F62.01.7,3.085015879713282e-06,3.834745899704668e-06,0.05141205622382924,1.866757079830448e-06,0.0002229096062755538
368,5F62.01.70,1.297424331389362e-06,2.027058572826719e-05,0.0533482984254634,3.734152126021845e-06,4.49176832362987e-05
369,5F62.01.71,0.001141937772416859,0.0001008479648795851,0.05864734582352225,9.499173734831272e-06,0.0006002478759070837
370,5F62.01.72,1.891747712428597e-05,6.696757744752662e-06,0.07005801672700028,3.141162284778259e-07,2.655736671436327e-05
371,5F62.01.73,0.0003898299885650272,3.505941393559397e-06,0.06483927657519215,1.483500601980926e-06,0.0001660555268120115
372,5F62.01.74,6.766440086109234e-08,1.66829502421848e-05,0.05185197657065722,4.521813489802083e-07,8.811878915234991e-05
373,5F62.01.75,0.0001171773734842682,9.107388087147567e-05,0.03462135229227204,2.623475320133205e-05,0.0002336843500480853
374,5F62.01.76,1.601297721820549e-06,2.884716093550774e-06,0.05830195546258122,2.663416139127422e-06,8.024827338855158e-05
375,5F62.01.77,4.067000817586174e-05,0.0002662022273925053,0.0003606761647043389,4.102643800341609e-07,5.138197623012064e-05
376,5F62.01.78,3.877276638788114e-05,4.312965150248474e-06,0.05120621507970263,3.880699497172753e-06,0.0002681759562440955
377,5F62.01.79,2.771013234357217e-05,2.852202498471073e-06,0.0562382811560271,8.433270377409991e-07,7.812803865838688e-05
378,5F62.01.8,1.048846285067731e-05,1.53472086890694e-05,0.05497666148381037,2.150504850965147e-09,1.152345224081522e-05
379,5F62.01.80,3.144177518678682e-05,1.116645719370626e-06,0.05048447384311025,1.505640427215902e-07,0.0001569068487258786
380,5F62.01.81,1.278428656778862e-06,6.98906640019672e-07,0.05290899886362409,1.074934990757104e-06,0.0001124509828525904
381,5F62.01.82,3.74053813208469e-14,1.958840283919638e-07,0.003830106819042999,4.772722168636401e-09,7.6502486044697e-06
382,5F62.01.83,7.482884284324586e-05,4.452194535444377e-06,0.05746376866714265,1.351144989296801e-05,0.0003367175134424772
383,5F62.01.84,5.403648247677669e-05,2.150834055605746e-06,0.05023223830997216,9.64985209042612e-07,2.179159339958697e-05
384,5F62.01.85,4.461478234188637e-05,1.515050658672414e-05,0.05601768141472507,7.456723733229445e-05,9.912103126829793e-05
385,5F62.01.86,1.170297268762418e-05,3.494003642695809e-05,0.05124397310946267,1.540803164370291e-05,8.463055045990321e-05
386,5F62.01.87,5.965985330414448e-05,7.766642442016755e-06,0.05660938257248019,1.65172702944506e-07,2.472350269878196e-05
387,5F62.01.88,0.0001218473143162697,0.0003148503199347751,0.0570780484385619,3.551032767803835e-05,2.654063891231573e-06
388,5F62.01.89,2.158833752877551e-06,4.620065457506551e-06,0.06306405344898597,2.611623647237994e-06,0.0004563044375763066
389,5F62.01.9,0.000126360409192104,1.050508072902158e-05,0.05202357036429234,7.356258819111154e-06,0.0001580346015287328
390,5F62.01.90,4.736654212220978e-06,7.563143273968441e-05,0.05797799054401595,1.137715236669193e-07,3.271143400601777e-05
391,5F62.01.91,1.105440982492782e-05,8.222754193951225e-05,0.05608050349536969,1.167690096438679e-05,0.0001234433927843617
392,5F62.01.92,0.0001352190889212192,4.791601811354715e-05,0.05140810402555705,6.116828317737946e-07,6.271475377934035e-05
393,5F62.01.93,8.144226151324232e-06,5.862573802714538e-06,0.05840497966714139,2.161494940221002e-07,0.0001395025496663665
394,5F62.01.94,6.817137348742088e-05,1.069144292194005e-06,0.05462600065135204,1.467778814398555e-06,4.573588103092651e-05
395,5F62.01.95,8.425535531063013e-08,4.625278531066274e-06,0.05086479844541824,6.117162413955867e-07,4.391965645657866e-06
396,5F62.01.96,8.900204949252122e-05,6.256626181689188e-05,0.05091382817432464,0.0004040623920127417,6.830609234137785e-05
397,5F62.01.97,7.439041800843214e-07,1.971108407225022e-05,0.05088398108329224,1.044479943316069e-07,2.526942152649332e-05
398,5F62.01.98,0.0002546295434163498,3.660520922836395e-07,0.05236690899262513,8.989613268513408e-08,0.0002260323285510369
399,5F62.01.99,4.435408203092055e-06,1.042440850008392e-05,0.06210245640131054,1.806029363537409e-05,6.712490055866741e-05
400,89D2.01.1,0.04430131766537297,5.951285900610106e-06,1.635970697667551e-06,2.43507581938222e-06,1.89902898405554e-07
401,89D2.01.10,0.05271207234461378,3.619666786160604e-07,8.514751954603597e-06,2.101287399874224e-08,0.0003896272101357047
402,89D2.01.100,0.05262199008263039,1.146990660855998e-05,1.5362742744419e-07,2.537672809565374e-05,2.35702133368168e-05
403,89D2.01.11,0.05005281373172606,7.776360241052717e-07,3.348211600095178e-07,2.618095884120424e-05,7.947285360957717e-05
404,89D2.01.12,0.05127206539577043,6.809665450053268e-06,2.257411350552648e-05,2.692289071549496e-05,9.185729278387038e-06
405,89D2.01.13,0.05303365674861404,4.264422967349929e-06,3.20634999282426e-08,1.956047737883007e-06,1.751302547073665e-08
406,89D2.01.14,0.05699347775802301,1.586618367075889e-05,2.46938169024618e-05,2.69880020924191e-05,7.564518389449463e-05
407,89D2.01.15,0.06277882453981792,4.060756129306153e-08,5.864257720672756e-10,2.074685665832979e-10,1.645740056276129e-05
408,89D2.01.16,0.05449381644154781,1.318453229818241e-07,2.215697964101977e-05,4.333578113233359e-06,5.217553706450338e-07
409,89D2.01.17,0.05530931444626837,4.993358057386543e-07,3.17879577455462e-07,2.259576476420597e-07,5.810316759258965e-05
410,89D2.01.18,0.06137920104891784,2.012287470955624e-07,2.275916627277135e-06,4.954498108602001e-07,4.4105543449812e-06
411,89D2.01.19,0.05000058242616626,3.202168360460091e-05,1.124946774346371e-06,1.995989845600141e-05,5.407085532130888e-05
412,89D2.01.2,0.06208562216945619,2.500416675358622e-08,2.557163879896227e-06,1.861966442111173e-08,1.278798983587628e-06
413,89D2.01.20,0.05647044661996657,9.958758216893748e-07,6.32867302024428e-06,3.460703693122225e-09,3.869739428879767e-05
414,89D2.01.21,0.05638645854192575,3.781649506359901e-06,6.664961070945002e-07,1.415899670375785e-07,0.0002165950523153584
415,89D2.01.22,0.06033360238257175,6.674230877211841e-05,3.346371274831361e-06,7.970771624317395e-07,4.693861651303632e-06
416,89D2.01.23,9.842458274885917e-08,9.011118413110247e-08,1.422480968082326e-09,6.486968590739879e-07,5.62479957317126e-08
417,89D2.01.24,0.05043564765074066,9.343576300050949e-09,5.592341067839128e-07,3.111351953772707e-10,1.525875985327464e-07
418,89D2.01.25,0.05165400384480042,4.490000482886451e-09,1.341444896252764e-07,4.060211914739377e-11,0.0003897088782885422
419,89D2.01.26,0.06080089196316262,3.770719791694944e-08,1.551429037731417e-06,3.853447856166932e-08,1.206026108449766e-07
420,89D2.01.27,0.05428666082428237,1.626017295284714e-06,1.421537610322888e-06,1.146831302775454e-07,4.127334033075967e-05
421,89D2.01.28,0.0001470878971882428,1.07368977169321e-09,3.691344405685451e-07,2.065275828018984e-08,5.063243172853752e-07
422,89D2.01.29,0.05010991961271224,1.371520786809479e-10,5.061673472363415e-08,2.887227127567301e-10,1.147123382551041e-08
423,89D2.01.3,0.05643565346096625,4.648460624902577e-06,3.496576887482959e-07,5.878546371353573e-07,4.409235123974375e-05
424,89D2.01.30,0.06455993586412029,3.346922493610819e-07,4.406584360212121e-07,3.629552235956154e-07,0.0009599158813481682
425,89D2.01.31,0.06776282915428483,2.511115911562206e-06,6.212636039218158e-07,8.021247801221517e-07,0.0003509038585095399
426,89D2.01.32,0.0164080223585319,1.782622841351125e-05,5.031803946964001e-05,3.250032141739407e-07,2.417853883015641e-07
427,89D2.01.33,0.01655306443345567,1.702148128858524e-08,4.347060306685767e-07,2.85722903782296e-07,4.846472314003812e-08
428,89D2.01.34,0.05550251769629421,1.356369407883199e-06,2.405468437965762e-05,6.673237577635266e-06,1.438960591182452e-05
429,89D2.01.35,0.05541574012887282,5.21257380587964e-07,2.52871213193438e-06,3.281329142198988e-08,0.0002126651393304449
430,89D2.01.36,0.05788428535358485,1.066400816526887e-05,9.227966275370558e-08,3.89411332008436e-06,5.4716997374985e-05
431,89D2.01.37,0.0514200290692588,7.538570965954112e-07,3.57505707088129e-06,1.717288253709382e-08,3.535536739713411e-08
432,89D2.01.38,0.0001186394235169497,2.668938010834052e-06,1.914803526042245e-07,3.202697023379595e-05,9.711728465016914e-05
433,89D2.01.39,0.05499124128276716,9.012634432894026e-08,2.086352043084116e-07,2.795358490944616e-07,5.778880941247422e-06
434,89D2.01.4,0.04848088112159318,4.60251142854481e-08,6.49906149711517e-06,4.139700192513997e-05,9.883085495299289e-12
435,89D2.01.40,0.05295603288477158,3.354344488813341e-07,6.18736720283909e-07,1.142014915099299e-06,0.0004108328077917563
436,89D2.01.41,0.05073019434769098,2.991699612828681e-07,7.427555291297903e-07,3.265947337694938e-05,5.333566176326496e-05
437,89D2.01.42,0.0628012094702699,6.329377776392216e-05,7.451472634912053e-06,7.524572467313931e-06,0.00035936215786434
438,89D2.01.43,0.0528948271163095,4.79672172881589e-08,4.298483197595672e-05,3.299175316820605e-08,3.898130670427689e-07
439,89D2.01.44,0.0006795998936029428,5.640119017635206e-05,2.125228514093301e-11,1.385111215429485e-10,1.170696342525626e-20
440,89D2.01.45,0.05545331426621403,0.0001292413301249957,1.217614374718284e-07,1.282237766405192e-05,0.0002991262360902055
441,89D2.01.46,0.03975027193772726,2.094294282544164e-06,1.786356085975073e-07,8.457709081034615e-06,2.207078962460746e-09
442,89D2.01.47,0.05455130567470734,1.0453056685777e-07,3.164522656611403e-11,4.872956938323553e-09,1.495815734157436e-08
443,89D2.01.48,0.05255945904862781,1.707934322219056e-05,3.248841559179527e-08,4.689046819673985e-06,1.280512811465488e-06
